Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
SEA,RF,28,True,4.569804516000659,158.04833806500028,0.15451577801958652,0.4588045234248788,0.9987133537398564,0.23117623117623118,0.8372997253330295,0.26575240496615343,0.0031457756557032373
AWE,RF,28,True,47.687949847999334,172.9659301669999,0.12194074710176041,0.4588045234248788,0.9983789210698031,0.19267299864314788,0.822283958291758,0.23595022077097977,0.003454035484768407
SEA,RF,29,True,4.211630060000971,173.92880001600133,0.21898989898989898,0.5827956989247312,0.9984998086787458,0.31835535976505136,0.8936349955539455,0.3566602337999034,0.0033890518759885154
AWE,RF,29,True,44.63386242699926,195.53979623899977,0.18404074702886247,0.5827956989247312,0.9981960215520808,0.27974193548387094,0.8738869234119356,0.3268426042144182,0.0038267773380257445
SEA,RF,30,True,6.2663996150004095,178.9114683459993,0.15871369294605808,0.5723192019950125,0.998204210273004,0.24851109907958852,0.8518659907069837,0.3007625088438513,0.003601646310802302
AWE,RF,30,True,62.01538082799925,204.74336815899915,0.13564760793465577,0.5798004987531172,0.997865235555084,0.21985815602836878,0.837092599377342,0.279753732300677,0.004108575141192382
SEA,RF,31,True,4.445927116999883,198.69701022700065,0.1736492343253395,0.5944609297725024,0.9980573203377767,0.26878354203935595,0.8777203089566058,0.3206053328792984,0.0037800570437617046
AWE,RF,31,True,35.15206628099986,214.2619494669998,0.14951456310679612,0.609297725024728,0.9976836366963276,0.24010914051841745,0.861632906570746,0.3010724325801254,0.004267291411421468
SEA,RF,32,True,6.175155561999418,208.6354615500004,0.15645371577574968,0.5928853754940712,0.9979407382061103,0.2475758200949041,0.872498978272802,0.30386736490711364,0.00418020141198581
AWE,RF,32,True,54.76401752500169,225.86074831099904,0.14125612888162503,0.5978260869565217,0.9976934235184975,0.2285174693106705,0.8583064895447614,0.2898548498473573,0.004325874409673071
SEA,RF,33,True,6.232562979999784,252.10060714099927,0.1347248576850095,0.5325,0.9974415070373639,0.21504290762241293,0.8679715572833175,0.2669718627956409,0.004682677097744861
AWE,RF,33,True,67.4707916669995,280.42637148200083,0.13736979166666666,0.5275,0.9975089656942565,0.21797520661157024,0.8438149170654197,0.2683265203307311,0.004762986105984023
SEA,RF,34,True,9.968075411001337,301.31162663699797,0.1399487471526196,0.5907451923076923,0.9964598153226482,0.2262891344383057,0.9078873140027257,0.286385919192667,0.005204710566861204
AWE,RF,34,True,104.0600873680014,309.79291514299985,0.1599172841633638,0.5576923076923077,0.9970449306419784,0.24856033212803,0.8956805877900282,0.297586733010538,0.005083073645484574
SEA,RF,35,True,11.547756593998201,295.1729217450011,0.11891825142010373,0.6133757961783439,0.9957938520263887,0.19921390153082336,0.8721501565422712,0.2688462877895949,0.005485345804225397
AWE,RF,35,True,92.06940060499983,321.04186972899697,0.1438303142901378,0.5917197452229299,0.996647359965751,0.23141113463694107,0.8684637676319699,0.2906355193061216,0.0051957715965269356
SEA,RF,36,True,13.01874831099849,201.254655454999,0.11464448793215916,0.6379310344827587,0.9950102440682436,0.19435996682333423,0.8933331858999249,0.26904351385063285,0.005857158008245192
AWE,RF,36,True,135.58458030999827,202.2153729740021,0.13991853360488798,0.6234119782214156,0.9960290857907539,0.22854291417165667,0.8851874405692123,0.2941077584181937,0.005724766550253873
SEA,RF,-1,False,0,0,0.1559023546523055,0.5939348558592288,0.9981671763022251,0.2469758535332306,0.8924703280891815,0.3036775596022155,0.003437380387850928
AWE,RF,-1,False,0,0,0.15228720324261724,0.5907899663047548,0.9981286774935472,0.2421545308064145,0.8842448538214676,0.2993224739153306,0.0035972612089676627
SEA,RF,19,True,2.8396491179992154,142.1934743689999,0.16353887399463807,0.6019736842105263,0.9991257678479415,0.2572030920590302,0.839213880838354,0.3134632991832006,0.002384584355843307
AWE,RF,19,True,20.978047410000727,149.4248215309999,0.17100371747211895,0.6052631578947368,0.9991629868137339,0.26666666666666666,0.8379522923243943,0.32142807166142245,0.0023048620115164752
SEA,RF,20,True,1.8725370150023082,147.89649485599875,0.16968130921619293,0.696113074204947,0.9991803713776318,0.27285318559556787,0.9185050560657844,0.34342821951496977,0.002401093449313507
AWE,RF,20,True,15.851850302999082,161.49171982999906,0.16723259762308998,0.696113074204947,0.9991671011999363,0.26967830253251196,0.9179287986631322,0.340936922955766,0.0023610336231731856
SEA,RF,21,True,2.188177566997183,139.39957179700286,0.17115551694178974,0.5845697329376854,0.9991318025334859,0.2647849462365591,0.8817146687628,0.3160028422190649,0.0025829404666330145
AWE,RF,21,True,19.130735935999837,153.24443570899894,0.1568627450980392,0.5934718100890207,0.9990381578341727,0.24813895781637715,0.8750303571045589,0.3047872410414539,0.002605724235291604
SEA,RF,22,True,3.167956889999914,164.58056664999822,0.21822742474916387,0.6978609625668449,0.9992132120318499,0.332484076433121,0.9413079071380204,0.3899743269491073,0.0023810002295752584
AWE,RF,22,True,33.9029847640013,170.44765358299992,0.20576773187840997,0.7058823529411765,0.9991524011297315,0.31864815932407964,0.9325469359338993,0.3808307554047707,0.0026953782270227045
SEA,RF,23,True,3.5541393419989618,163.58696999099993,0.20928462709284626,0.7180156657963447,0.9991305672688517,0.3241013553329405,0.8821815701654298,0.38735770673225467,0.0025618627340645256
AWE,RF,23,True,36.03843010700075,178.01661751699794,0.19636363636363635,0.7049608355091384,0.9990767488521897,0.30716723549488056,0.8806456775008991,0.3717576866133825,0.0028461690794550905
SEA,RF,24,True,3.1608619959988573,161.31734529499954,0.16404011461318052,0.6058201058201058,0.9990651988299358,0.2581736189402481,0.9241255037516676,0.314926474609373,0.00232397679386625
AWE,RF,24,True,24.984875525999087,184.83439721000104,0.15620736698499318,0.6058201058201058,0.999015475363443,0.24837310195227766,0.9157435082207785,0.30729818746977516,0.0027713906236533424
SEA,RF,25,True,3.4055046510002285,128.3894931779978,0.14011676396997497,0.6387832699619772,0.9989264667886388,0.2298221614227086,0.9486325406405286,0.2988455238728238,0.0026664363135846126
AWE,RF,25,True,32.375731227999495,134.02115353499903,0.14986619090098127,0.6387832699619772,0.9990008323219303,0.24277456647398843,0.947916388898387,0.3090921828373247,0.0028948753691080947
SEA,RF,26,True,3.1441481719994044,172.86139926100077,0.20395480225988702,0.6722532588454376,0.9987881855352932,0.31296055483311663,0.9157142617590732,0.3698635460955121,0.002916129610268568
AWE,RF,26,True,32.819802399000764,185.36980475900054,0.19717544812601848,0.6759776536312849,0.9987369605705391,0.30529857022708157,0.9034697383640572,0.3646551696194583,0.0031562040368791075
SEA,RF,27,True,3.489343156998075,179.18478324799798,0.15817307692307692,0.5614334470989761,0.9986416030707347,0.24681170292573143,0.8182600121889466,0.2975208869813237,0.0031346528942310537
AWE,RF,27,True,31.32847288499761,214.0526691140003,0.15939922480620156,0.5614334470989761,0.9986524269506492,0.24830188679245285,0.7931713652462197,0.29867599636055714,0.003266796449332935
SEA,RF,28,True,5.943384416998015,183.8123495840009,0.12463526469362234,0.48303715670436187,0.9983516760457662,0.19814446653412857,0.8391519646541201,0.24478556358284723,0.003587243480714054
AWE,RF,28,True,57.23614499100222,228.764918699002,0.12989872302950242,0.4765751211631664,0.998433411117877,0.20415224913494812,0.8085436701469468,0.2482469667938977,0.00342607160049308
SEA,RF,29,True,4.689869212001213,207.87888309700065,0.17259511289823692,0.6,0.9980305545213866,0.2680759067979822,0.8957090434986205,0.3211141841678344,0.0038072602042673776
AWE,RF,29,True,52.52140202300143,239.52252023800247,0.1898911898911899,0.5817204301075268,0.9982567789774137,0.2863191320455147,0.853774989767183,0.33171370123764937,0.003625285001224313
SEA,RF,30,True,7.210259283998312,214.52279037100016,0.11914460285132383,0.5835411471321695,0.9975456677866633,0.19788583509513744,0.8519421960672068,0.26293163344368253,0.003967641688586274
AWE,RF,30,True,71.01870548000079,213.11899103700125,0.13788012990847356,0.5822942643391521,0.9978943459793329,0.22296490809262354,0.8358504425231609,0.28266618074653294,0.0037190463566733867
SEA,RF,31,True,4.354903864001244,196.56322672399983,0.12475480580619851,0.629080118694362,0.9971263787381731,0.2082173841872647,0.8737276399987928,0.279302492642692,0.004374406533962773
AWE,RF,31,True,35.377091219997965,225.8180468520004,0.15336502376782588,0.6063303659742829,0.997753145418187,0.24480830670926518,0.8613952205870907,0.3042008043211149,0.0036276094483588517
SEA,RF,32,True,6.094101274000423,217.98079190299904,0.11043055305350387,0.6057312252964426,0.9969864874708008,0.18680481487124787,0.8661840613982652,0.25777293826970565,0.004808023710812118
AWE,RF,32,True,56.482478502999584,242.97783098700165,0.13975513975513976,0.5978260869565217,0.9976674498298441,0.22654933533046245,0.8496737293338943,0.2883019127423537,0.003806332999040209
SEA,RF,33,True,7.451899990999664,235.535571927001,0.09894419306184012,0.5466666666666666,0.9964252396290542,0.16756066411238824,0.8590373621331852,0.23152188616843386,0.005339869309892524
AWE,RF,33,True,52.830786274000275,275.54603170799965,0.13966235474676605,0.5308333333333334,0.9975391301343305,0.22114216281895505,0.8581442778240299,0.27142773729272546,0.003887905416501005
SEA,RF,34,True,10.985747744998662,273.42034214999876,0.1290029819784779,0.5979567307692307,0.9961095887813749,0.2122213927695425,0.9079106614830047,0.27653407002811664,0.005892849943817731
AWE,RF,34,True,88.86600644099963,260.68528633499955,0.16425291416460613,0.5588942307692307,0.9971212958276696,0.2538902538902538,0.8988571979078894,0.30195128349448774,0.004439847499615749
SEA,RF,35,True,9.080215693000355,231.08611996200125,0.1082313681868743,0.6197452229299363,0.9953201035075319,0.18428030303030302,0.8676048901065225,0.2576887409863246,0.006223701815118366
AWE,RF,35,True,79.28352931599875,260.85130869299974,0.1441633648277964,0.6025477707006369,0.9966098729843277,0.23266109198229218,0.8665859785126048,0.29363432436077314,0.00467001222200411
SEA,RF,36,True,11.694610179998563,155.2819540599994,0.10732436472346786,0.6515426497277677,0.9945581865644743,0.18429158110882957,0.8894755585973213,0.2629893148130346,0.0071157002750955175
AWE,RF,36,True,108.69446201000028,177.8801430349995,0.13693764798737174,0.6297640653357531,0.995905797380635,0.22495948136142624,0.8945172636374106,0.2924131987239517,0.0052170575646055106
SEA,RF,-1,False,0,0,0.12961129387715992,0.6077124672407338,0.9977362624712363,0.2136548510655101,0.891943612243329,0.27996083617918044,0.003946209446309518
AWE,RF,-1,False,0,0,0.15442421882604887,0.5939348558592288,0.9981487226409789,0.24511742892459826,0.8756690886989361,0.30222789557711555,0.0034777212561985815
SEA,RF,19,True,2.5450649289996363,114.67827738400229,0.15875754961173424,0.6052631578947368,0.99909433849905,0.25153793574846206,0.836682727478245,0.30968046366163304,0.0022505716128122647
AWE,RF,19,True,19.098013823000656,124.17149617700125,0.17037037037037037,0.6052631578947368,0.9991596784612191,0.2658959537572254,0.8343447137496576,0.32083105726431516,0.002171922835936364
SEA,RF,20,True,2.2874269999992975,148.6068178969981,0.1682008368200837,0.7102473498233216,0.9991600758117446,0.27198917456021654,0.9131753561968422,0.3453812461196312,0.002253274820733803
AWE,RF,20,True,15.932659538997541,158.4925586850004,0.16968130921619293,0.696113074204947,0.9991803713776318,0.27285318559556787,0.9169818446287172,0.34342821951496977,0.00224841891208121
SEA,RF,21,True,2.5253720299988345,135.2445223499999,0.16820857863751051,0.5934718100890207,0.9991064073607908,0.2621231979030144,0.8833283814338904,0.3156429833475299,0.0025014045609563205
AWE,RF,21,True,18.283207913002116,134.4246189109981,0.18005540166204986,0.5786350148367952,0.9991825928788761,0.2746478873239437,0.896971011030646,0.32248140186208807,0.002278071825119356
SEA,RF,22,True,3.018943389000924,134.01611581999896,0.20121028744326777,0.7112299465240641,0.9991261248140012,0.3136792452830189,0.9322401134430811,0.37800735252438344,0.002547004336863875
AWE,RF,22,True,29.04959948800024,146.3368566930003,0.21499176276771004,0.6978609625668449,0.9991996984980458,0.3287153652392947,0.9367808889284834,0.38706756470637627,0.002375179259485078
SEA,RF,23,True,2.873340375001135,129.27229710699976,0.19260293091416608,0.720626631853786,0.9990418805822394,0.3039647577092511,0.8811197261333639,0.37224641996981356,0.002426478323025995
AWE,RF,23,True,32.90457487800086,149.8855064160016,0.2,0.720626631853786,0.999082054893269,0.31310266591038005,0.8814243468908549,0.37934083518144107,0.0025937327288230757
SEA,RF,24,True,2.4524771880023764,143.5931822099992,0.15036112934996718,0.6058201058201058,0.9989749862550132,0.24092582851130986,0.9197252744013882,0.30147878560316277,0.002501513434312364
AWE,RF,24,True,22.337075408999226,153.42153793800026,0.1567419575633128,0.6058201058201058,0.9990190270396211,0.2490483958673192,0.9033305294247396,0.3078248342448844,0.002592027169422884
SEA,RF,25,True,2.737799257000006,99.37067752000075,0.13322759714512292,0.6387832699619772,0.9988673557237149,0.2204724409448819,0.9438224086834779,0.2913878186168002,0.002743231976964065
AWE,RF,25,True,28.007107625999197,113.69712873800017,0.153987167736022,0.6387832699619772,0.9990294344501193,0.24815361890694243,0.9454041984893781,0.3133225938894334,0.002611914390476004
SEA,RF,26,True,3.0896651999973983,133.0876261070007,0.21578003586371788,0.6722532588454376,0.9988623470514298,0.3266968325791856,0.9143533199117769,0.38046268728875426,0.002732713716298957
AWE,RF,26,True,27.95737848600038,144.177641743001,0.2119089316987741,0.6759776536312849,0.9988348231897709,0.32266666666666666,0.907146268507132,0.37807007928498926,0.0028213357453972174
SEA,RF,27,True,2.9301047379994998,153.74219185000038,0.17735849056603772,0.5614334470989761,0.9987938138820319,0.2695616550594019,0.8245174416739787,0.3151099350688429,0.002711752601320203
AWE,RF,27,True,26.5160387620017,196.319119890999,0.17407407407407408,0.5614334470989761,0.998770136644719,0.265751211631664,0.8135824946017183,0.3121691215151025,0.002919996296846508
SEA,RF,28,True,4.6196655920030025,150.46529179299978,0.13711583924349882,0.46849757673667203,0.9985328554556118,0.21214337966349675,0.8422514636812304,0.2529092049479432,0.003238322776040026
AWE,RF,28,True,48.82240900399847,198.47955383299995,0.1321544904606794,0.4588045234248788,0.9985015236779693,0.2052023121387283,0.8448809936650388,0.24568390203647153,0.0031284677869302486
SEA,RF,29,True,5.1156557649992465,191.69475219400192,0.1964093357271095,0.5881720430107527,0.9983059020021511,0.2944818304172274,0.8939448246953532,0.3392531305616298,0.00362457443093823
AWE,RF,29,True,51.76408362800066,198.62499856700015,0.20254110612855009,0.5827956989247312,0.9983698912054273,0.30061009428729896,0.8770745333506522,0.3429496820292635,0.0032857495412540348
SEA,RF,30,True,6.1813575140004104,167.75252174100024,0.14347557204700062,0.5785536159600998,0.9979894400318792,0.22993062438057488,0.8373749802755002,0.2874451398348162,0.003682948560004534
AWE,RF,30,True,65.83776103499986,191.01912778100086,0.14953271028037382,0.5785536159600998,0.9980741837113591,0.23764404609475032,0.8373562774693983,0.2934806618091928,0.003426931723413913
SEA,RF,31,True,4.194084683000256,216.20535720399857,0.1613329806929384,0.6033630069238378,0.99787790466255,0.2545909849749583,0.8782768537439533,0.311279018006294,0.0038628190803950517
AWE,RF,31,True,42.78460106700004,228.3814991170002,0.16465216223475693,0.6063303659742829,0.9979159265274987,0.2589776087874947,0.8676753230736419,0.3152553915731973,0.003423019829188563
SEA,RF,32,True,7.5234476900004665,242.30910130799748,0.13969060263218655,0.5978260869565217,0.997666320539033,0.22646453303387606,0.8704242002399472,0.2882349544399583,0.00428657644011018
AWE,RF,32,True,67.74437229699834,237.37397589800094,0.15211338901543914,0.5938735177865613,0.9978763686298823,0.24219222244610117,0.8449201105654904,0.2998508450383127,0.003635669408160403
SEA,RF,33,True,7.627958309996757,258.617669336003,0.12799043062200957,0.535,0.997295072391914,0.20656370656370657,0.8740916236814718,0.26077614996188087,0.004741370972543751
AWE,RF,33,True,66.29238420399633,240.9530379880016,0.14701093277506397,0.5266666666666666,0.9976773381143057,0.2298599745408256,0.8312595604213875,0.2774276089296384,0.0038594359834228688
SEA,RF,34,True,11.035429996998573,273.34861725900555,0.14589486119314826,0.59375,0.9965977993133454,0.23423423423423423,0.9201672605719777,0.2932050611205606,0.005317360188681355
AWE,RF,34,True,92.2244461549999,218.94201430599787,0.17530257186081694,0.5570913461538461,0.9973151054023892,0.26668584579976984,0.8744549869792126,0.3115134424313915,0.004310380805216851
SEA,RF,35,True,8.943068198001129,217.69575895199523,0.12749372440216672,0.6146496815286624,0.996083425375644,0.21118284276179008,0.8827678535338115,0.27875522505411365,0.005571959598703055
AWE,RF,35,True,77.36411160500575,227.58218224300072,0.1466830845005387,0.6070063694267516,0.9966527928616095,0.23627122846163384,0.8698667838486389,0.29730825628877333,0.004506524515868187
SEA,RF,36,True,11.528546515000926,148.47446900799696,0.12442232492001422,0.6352087114337568,0.9954383288256008,0.20808561236623066,0.9057627888645813,0.27980470806236774,0.006086797592482162
AWE,RF,36,True,109.24428448799881,152.26729760200396,0.14411211043714703,0.6252268602540835,0.996142956336211,0.23423423423423423,0.9052034504749207,0.29895928486399564,0.0048745965150315115
SEA,RF,-1,False,0,0,0.14905551737587994,0.6008985398727068,0.9980620245363973,0.23886061255469238,0.893968948313328,0.29864207968476475,0.003622184274444647
AWE,RF,-1,False,0,0,0.16289658014009065,0.5920628977910894,0.9982538744068067,0.25549721302205347,0.8779812273594412,0.30995476013404416,0.0032489866216965377
SEA,RF,19,True,2.2855521730016335,115.17588375399646,0.15287162162162163,0.5953947368421053,0.9990686987670597,0.24327956989247312,0.8289374816879089,0.30138275321525365,0.0021299677066252587
AWE,RF,19,True,19.19388468699617,124.48468112400587,0.18326693227091634,0.6052631578947368,0.9992225371590019,0.2813455657492355,0.8497189525337968,0.3327767145797149,0.00211887589513648
