Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Harel,LR,-1,False,0,0,0.16304347826086957,0.027347310847766638,0.9853764574138726,0.0468384074941452,0.6483271138272717,0.06186895614438125,0.023861976546131838
Static Model,LR,15,False,5.558582321013091,0.013339553988771513,0.24324324324324326,0.028037383177570093,0.9824280324564577,0.05027932960893855,0.6859280011683061,0.07767094724248187,0.02823334391988024
Sliding Window,LR,15,False,2.687873849994503,0.01310822501545772,0.2571428571428571,0.028037383177570093,0.9825313969714197,0.05056179775280899,0.68188853678167,0.08017110265793889,0.02828579174686282
Z-test,LR,15,False,1.7240820599836297,0.007853150978917256,0.24324324324324326,0.028037383177570093,0.9824280324564577,0.05027932960893855,0.6828500645384372,0.07767094724248187,0.028347215550461616
Gama,LR,15,False,1.5811760179931298,0.0074592839810065925,0.25,0.028037383177570093,0.9824797147139387,0.05042016806722689,0.6845547175272773,0.07889605122031586,0.028308751823376967
Harel,LR,15,False,1.6108362209924962,0.007302999991225079,0.23076923076923078,0.028037383177570093,0.9823246679414956,0.049999999999999996,0.6874204729937256,0.07535775445721687,0.02839139804002199
Static Model,LR,16,False,1.0863994248211384e-05,0.00916126201627776,0.18840579710144928,0.03110047846889952,0.9812028542303771,0.053388090349075976,0.6645877341509534,0.07032270300828505,0.02875174973827247
Sliding Window,LR,16,True,2.5810388590034563,0.009281425009248778,0.17045454545454544,0.03588516746411483,0.9805912334352701,0.05928853754940712,0.6660536864850746,0.0711250148744929,0.028822580353175097
Z-test,LR,16,True,1.7023370810202323,0.009680493007181212,0.16483516483516483,0.03588516746411483,0.9804689092762487,0.05893909626719057,0.6645016943003114,0.06968216987508682,0.029019780440466224
Gama,LR,16,False,0.008840697002597153,0.00939159601693973,0.18571428571428572,0.03110047846889952,0.9811620795107033,0.05327868852459017,0.6632412650696268,0.06971937555735458,0.028792968052951694
Harel,LR,16,True,2.8914740860054735,0.009376965987030417,0.17045454545454544,0.03588516746411483,0.9805912334352701,0.05928853754940712,0.6621040901578549,0.0711250148744929,0.028789799969112673
Static Model,LR,17,False,1.124298432841897e-05,0.009190054988721386,0.2765957446808511,0.027139874739039668,0.9785545785974694,0.049429657794676805,0.6853421290998976,0.08112478823799853,0.031027263504497964
Sliding Window,LR,17,True,4.290472798020346,0.016481616999953985,0.2549019607843137,0.027139874739039668,0.9783830152262492,0.0490566037735849,0.6986697102439798,0.07735331445957859,0.03292952072814541
Z-test,LR,17,False,0.029626964998897165,0.015841112995985895,0.21212121212121213,0.029227557411273485,0.9778254342697834,0.05137614678899083,0.6834127870472254,0.07195644617436699,0.03126445614278225
Gama,LR,17,False,0.04347447498003021,0.017173252010252327,0.26,0.027139874739039668,0.9784259060690542,0.04914933837429112,0.6875119989643865,0.07825562219230235,0.031129591380525182
Harel,LR,17,False,1.8064269309979863,0.00916006398620084,0.2413793103448276,0.029227557411273485,0.9781685610122239,0.05214152700186219,0.6831714364492794,0.07774310975347952,0.031051229402505633
Static Model,LR,18,False,1.57739850692451e-05,0.01666859199758619,0.2602739726027397,0.06129032258064516,0.9921085136557024,0.09921671018276763,0.756936137830993,0.12340234043166298,0.02007320968572103
Sliding Window,LR,18,True,3.1483775569940917,0.01611023800796829,0.27419354838709675,0.054838709677419356,0.9922686307699345,0.0913978494623656,0.7594885883975602,0.11996280663152072,0.02221921914230228
Z-test,LR,18,True,3.8825101960101165,0.016504298022482544,0.2698412698412698,0.054838709677419356,0.9922457568964729,0.09115281501340482,0.7618576329025124,0.11895731792412113,0.022208504967449277
Gama,LR,18,False,0.031662630004575476,0.016346513002645224,0.25675675675675674,0.06129032258064516,0.9920856397822407,0.09895833333333331,0.7532002425597184,0.12252008508199087,0.020051652073043297
Harel,LR,18,True,3.5695110700035,0.016432570992037654,0.2698412698412698,0.054838709677419356,0.9922457568964729,0.09115281501340482,0.7575101363803907,0.11895731792412113,0.02222796077562645
Static Model,LR,19,False,1.1419004295021296e-05,0.009795574005693197,0.1702127659574468,0.010914051841746248,0.9700051038435868,0.020512820512820513,0.7432814862928567,0.036374364639195356,0.03673720260070334
Sliding Window,LR,19,True,0.6078165719809476,0.009637985000154004,0.16666666666666666,0.010914051841746248,0.9699658435083036,0.020486555697823306,0.7308142401949511,0.03583835415184933,0.03131736222151916
Z-test,LR,19,True,0.6372382820118219,0.009659809002187103,0.1951219512195122,0.010914051841746248,0.9702406658552865,0.020671834625323,0.729458697132304,0.03995194547595542,0.03132563565240252
Gama,LR,19,False,0.05210949698812328,0.009702056006062776,0.1702127659574468,0.010914051841746248,0.9700051038435868,0.020512820512820513,0.7409468418659199,0.036374364639195356,0.03684680699218738
Harel,LR,19,False,2.4476410129864234,0.009574367984896526,0.175,0.009549795361527967,0.9702014055200031,0.018111254851228976,0.7314338303621132,0.03468751833116366,0.03896085730107581
Static Model,LR,20,False,1.2195989256724715e-05,0.008465165010420606,0.07407407407407407,0.019801980198019802,0.9884436160298229,0.03125,0.5250864205810928,0.03363301476226205,0.024619061600380597
Sliding Window,LR,20,True,2.5583219510153867,0.013779617002001032,0.07692307692307693,0.019801980198019802,0.9885368126747437,0.031496062992125984,0.5625320787794275,0.034456880083571916,0.026230679777442305
Z-test,LR,20,True,2.3768309880106244,0.01208227701135911,0.07407407407407407,0.019801980198019802,0.9884436160298229,0.03125,0.5355043971797688,0.03363301476226205,0.026385800379725276
Gama,LR,20,True,2.690632166020805,0.008272652979940176,0.08,0.019801980198019802,0.9886300093196645,0.031746031746031744,0.5393075082275374,0.03532604996694436,0.026156621798399945
Harel,LR,20,True,13.576814467000077,0.011141992988996208,0.0784313725490196,0.019801980198019802,0.9885834109972041,0.03162055335968379,0.5408100293517921,0.034885529303125204,0.02618890925641374
Static Model,LR,21,False,1.0954012395814061e-05,0.007079878996592015,0.17777777777777778,0.05673758865248227,0.9907002188183808,0.08602150537634409,0.6443987114477289,0.09656657432010987,0.023405022965435986
Sliding Window,LR,21,True,0.614975346979918,0.006890757998917252,0.1951219512195122,0.05673758865248227,0.9909190371991248,0.0879120879120879,0.6291836601437519,0.10156425924825087,0.015364451129860197
Z-test,LR,21,True,0.5926398939918727,0.006848204007837921,0.20512820512820512,0.05673758865248227,0.9910284463894967,0.08888888888888888,0.627913719077932,0.10433926679573349,0.015208171016195414
Gama,LR,21,False,0.009611435001716018,0.0066406819969415665,0.2,0.05673758865248227,0.9909737417943107,0.08839779005524862,0.633427484136489,0.10292637590500478,0.024960574412992195
Harel,LR,21,False,2.522668398974929,0.006942727020941675,0.1951219512195122,0.05673758865248227,0.9909190371991248,0.0879120879120879,0.6326208682440054,0.10156425924825087,0.0250194416950757
Static Model,LR,22,False,9.845010936260223e-06,0.007904700993094593,0.13157894736842105,0.03717472118959108,0.9844445508064902,0.05797101449275362,0.6234621987304645,0.06362102192982408,0.02752939321259642
Sliding Window,LR,22,True,0.4931470029987395,0.007881649013143033,0.11494252873563218,0.03717472118959108,0.9839180586799406,0.056179775280898875,0.6313163139057683,0.058545107614406865,0.021771722090544704
Z-test,LR,22,True,0.4758958390157204,0.007939106988487765,0.11578947368421053,0.040892193308550186,0.9836308811563682,0.06043956043956044,0.6286963828909762,0.061697157694813695,0.0222631720765917
Gama,LR,22,False,0.01876241699210368,0.007939016999443993,0.1388888888888889,0.03717472118959108,0.9846360024888718,0.05865102639296188,0.6335513214474204,0.06573121376203506,0.02901814535173454
Harel,LR,22,False,1.0645690569945145,0.007942293013911694,0.12987012987012986,0.03717472118959108,0.9843966878858948,0.057803468208092484,0.6359190829754775,0.06311785838999838,0.02908063162197084
Static Model,LR,23,False,1.0127987479791045e-05,0.009282568003982306,0.07608695652173914,0.027450980392156862,0.9862550047467701,0.040345821325648415,0.6704104134562218,0.03966401031155966,0.025244260811362988
Sliding Window,LR,23,True,0.4452694329957012,0.00912463100394234,0.08771929824561403,0.0196078431372549,0.9875345688694431,0.03205128205128205,0.6745165110930071,0.036733239204692195,0.017688404573619684
Z-test,LR,23,True,0.45511054401868023,0.00897361000534147,0.08571428571428572,0.023529411764705882,0.9870805299872044,0.03692307692307692,0.6744736506316192,0.03966051170533782,0.017886406524421278
Gama,LR,23,True,0.5382290429843124,0.008844351017614827,0.1016949152542373,0.023529411764705882,0.9875345688694431,0.03821656050955414,0.6744365158043861,0.04414001606927196,0.01767802784048883
Harel,LR,23,True,1.4886399950191844,0.00937705600517802,0.09090909090909091,0.023529411764705882,0.9872456350352912,0.037383177570093455,0.6762052459896023,0.04116798590628529,0.017838609201719344
Static Model,LR,24,False,1.0928022675216198e-05,0.0096498440252617,0.07042253521126761,0.01773049645390071,0.98599485525295,0.028328611898017,0.6832967429907816,0.02977315845230548,0.025514025235469032
Sliding Window,LR,24,True,0.486201465013437,0.009323329024482518,0.08641975308641975,0.024822695035460994,0.9857498672981911,0.03856749311294766,0.6697961809525734,0.04044499795433325,0.02016819957738336
Z-test,LR,24,True,0.4960056359996088,0.009162839007331058,0.07692307692307693,0.02127659574468085,0.9857906986239843,0.03333333333333333,0.6563353878415185,0.03465496018149056,0.020112588786506787
Gama,LR,24,False,0.011097196984337643,0.009065664984518662,0.09615384615384616,0.01773049645390071,0.9867706504430199,0.029940119760479042,0.6864182009562706,0.03659536929388582,0.018085757331610535
Harel,LR,24,False,1.7492511319869664,0.009192695986712351,0.09433962264150944,0.01773049645390071,0.9867298191172268,0.02985074626865672,0.6881804844280115,0.03615439327830756,0.018228015140861323
Static Model,LR,25,False,1.1730007827281952e-05,0.008005901996511966,0.12857142857142856,0.03383458646616541,0.9841142971325807,0.05357142857142857,0.719165775922187,0.059640379584679805,0.026701702116385943
Sliding Window,LR,25,True,0.5792233550164383,0.007827232009731233,0.15254237288135594,0.03383458646616541,0.98466380257768,0.055384615384615386,0.7198180368905251,0.06612103752067056,0.019560858654796176
Z-test,LR,25,False,0.01824365500942804,0.008021190005820245,0.13924050632911392,0.041353383458646614,0.9838645219302627,0.06376811594202898,0.6835248624294636,0.06923773632212663,0.021496903527112247
Gama,LR,25,False,0.023227696015965194,0.007780075015034527,0.15,0.03383458646616541,0.9846138475372165,0.05521472392638037,0.7193583898994145,0.06546330861967477,0.019580375584562576
Harel,LR,25,False,1.4641709660063498,0.007715289015322924,0.14285714285714285,0.03383458646616541,0.9844639824158258,0.054711246200607896,0.7207991881282795,0.06357995057111615,0.019703533568744137
Static Model,LR,26,False,1.1243013432249427e-05,0.010407143010525033,0.11842105263157894,0.025210084033613446,0.9840825406566431,0.04157043879907621,0.7435571234132385,0.04872638079143175,0.02609768110761793
Sliding Window,LR,26,True,1.7391022850060835,0.010707628011005,0.11764705882352941,0.022408963585434174,0.9843126725989567,0.03764705882352941,0.7457061922571867,0.04574287191268787,0.01947882866179128
Z-test,LR,26,False,0.01696223599719815,0.009672463987953961,0.13253012048192772,0.03081232492997199,0.9839674746854864,0.05,0.6939849165409894,0.05778883013179363,0.021146490909371443
Gama,LR,26,False,0.031994507007766515,0.00990818499121815,0.14035087719298245,0.022408963585434174,0.984734581159865,0.03864734299516908,0.7430771803179759,0.051015859167379725,0.01922732416065533
Harel,LR,26,False,1.7815814049972687,0.010039391985628754,0.13114754098360656,0.022408963585434174,0.9845811598649893,0.03827751196172249,0.745889738356941,0.04894448154812525,0.019317837578974293
Static Model,LR,27,False,1.0619987733662128e-05,0.00841094201314263,0.13953488372093023,0.027777777777777776,0.9884330804533109,0.04633204633204634,0.6333369690534512,0.058096913507947406,0.023584722064931507
Sliding Window,LR,27,True,0.4695769030076917,0.00807814099243842,0.18181818181818182,0.027777777777777776,0.9889013767912335,0.04819277108433734,0.6517711651475488,0.06750740840849655,0.016570964331215486
Z-test,LR,27,False,0.017060014011804014,0.007932998996693641,0.11538461538461539,0.027777777777777776,0.9880116137491805,0.04477611940298508,0.6349661439990468,0.051977346561954574,0.018176230286094393
Gama,LR,27,False,0.051163650990929455,0.008091625990346074,0.17647058823529413,0.027777777777777776,0.9888545471574413,0.048,0.6565876182266097,0.06639007269962997,0.016347441204355218
Harel,LR,27,False,1.3907927839900367,0.008183052006643265,0.16666666666666666,0.027777777777777776,0.9887608878898567,0.04761904761904762,0.6634779649078542,0.06429179861669174,0.016449089826133075
Static Model,LR,28,False,1.0796007700264454e-05,0.008416950004175305,0.13513513513513514,0.03597122302158273,0.992022682493152,0.056818181818181816,0.6863930626181203,0.06655603118646204,0.02108187254679736
Sliding Window,LR,28,True,3.6160802970116492,0.007811724004568532,0.2857142857142857,0.02877697841726619,0.9930318612138979,0.052287581699346414,0.7004268863573873,0.08888244748599383,0.013655901837193628
Z-test,LR,28,True,0.4531499880249612,0.007772909011691809,0.23529411764705882,0.02877697841726619,0.9928876928252198,0.05128205128205129,0.6967211716838431,0.08025153004957349,0.013695818159547579
Gama,LR,28,False,0.05411484598880634,0.007589980988996103,0.13793103448275862,0.02877697841726619,0.9923110192705079,0.04761904761904762,0.6829943302252248,0.06019399797197164,0.01351516701632252
Harel,LR,28,False,1.658810238004662,0.00782876298762858,0.125,0.02877697841726619,0.99216685088183,0.046783625730994156,0.6887918402578372,0.057005404113099886,0.013622991318436231
Static Model,LR,-1,False,0,0,0.14934289127837516,0.028486782133090246,0.9851039876400525,0.04784688995215311,0.6921381024760559,0.0599566703740242,0.02608874010992656
Sliding Window,LR,-1,False,0,0,0.15850515463917525,0.028030993618960803,0.9852746555203574,0.04763749031758328,0.6261377820990217,0.061608346720518604,0.022604692827478776
Z-test,LR,-1,False,0,0,0.15028901734104047,0.029626253418413857,0.9850500925199561,0.04949552636588617,0.6198847473371967,0.061377249433351704,0.022899516071499076
Gama,LR,-1,False,0,0,0.16712328767123288,0.02780309936189608,0.9854063991472595,0.047674872997264556,0.6551282715666609,0.0632926325042042,0.023394969345291658
Harel,LR,-1,False,0,0,0.15885416666666666,0.02780309936189608,0.9852926205603895,0.04732350659425911,0.649273521420727,0.06143636918892944,0.02389910958681876
Static Model,LR,15,False,3.9928273539990187,0.01284320600097999,0.23529411764705882,0.024922118380062305,0.9824797147139387,0.04507042253521126,0.6871496800583105,0.07183870416386196,0.028249946343029405
Sliding Window,LR,15,False,2.7302042990049813,0.01306304000900127,0.24324324324324326,0.028037383177570093,0.9824280324564577,0.05027932960893855,0.6846730871115005,0.07767094724248187,0.028398997514663127
Z-test,LR,15,False,2.2950970549718477,0.007403705007163808,0.25,0.028037383177570093,0.9824797147139387,0.05042016806722689,0.6805977680375273,0.07889605122031586,0.028332902353845262
Gama,LR,15,False,2.1227083039993886,0.007409623998682946,0.225,0.028037383177570093,0.9822729856840147,0.04986149584487535,0.6852578950711755,0.0742639568888158,0.028497307770842584
Harel,LR,15,False,4.2616685169923585,0.007455340004526079,0.25,0.028037383177570093,0.9824797147139387,0.05042016806722689,0.6859946352219422,0.07889605122031586,0.02830787935017535
Static Model,LR,16,False,1.2690987205132842e-05,0.009050066000781953,0.2,0.03110047846889952,0.9813659531090724,0.05383022774327122,0.6658006281008335,0.07286597772146781,0.028715693023214573
Sliding Window,LR,16,True,2.4786299309926108,0.01836964100948535,0.16470588235294117,0.03349282296650718,0.9806320081549439,0.055666003976143144,0.6610557337770224,0.06727861544789734,0.028878119663509463
Z-test,LR,16,True,1.7164731550146826,0.00914064102107659,0.15463917525773196,0.03588516746411483,0.9802242609582059,0.05825242718446602,0.6658681103366312,0.06698767985493045,0.029178449521097074
Gama,LR,16,False,0.008831788989482448,0.00877046599634923,0.18666666666666668,0.03349282296650718,0.981039755351682,0.056795131845841784,0.6645764209525991,0.07258131056267629,0.029015757249786375
Harel,LR,16,False,1.3168158680200577,0.009107707999646664,0.19444444444444445,0.03349282296650718,0.9811620795107033,0.05714285714285714,0.6646723846614465,0.07437116392025206,0.028818582692115013
Static Model,LR,17,False,1.1980999261140823e-05,0.008868061995599419,0.2826086956521739,0.027139874739039668,0.9785974694402745,0.049523809523809526,0.6880428788591869,0.08214006413294365,0.03109685655912485
Sliding Window,LR,17,True,1.862367681984324,0.008709257992450148,0.26,0.027139874739039668,0.9784259060690542,0.04914933837429112,0.6974723735843964,0.07825562219230235,0.03298407482697302
Z-test,LR,17,False,0.01596199898631312,0.008239513001171872,0.20588235294117646,0.029227557411273485,0.9777396525841733,0.051188299817184646,0.6834402132515374,0.07066303251278565,0.031388167571357
Gama,LR,17,False,0.019932644994696602,0.008785074984189123,0.25,0.027139874739039668,0.9783401243834441,0.048964218455743884,0.6864475879750356,0.07647588738622063,0.03126599352141862
Harel,LR,17,False,1.367187329014996,0.008506373007548973,0.26,0.027139874739039668,0.9784259060690542,0.04914933837429112,0.6857122000167483,0.07825562219230235,0.0311059942387497
Static Model,LR,18,False,1.0051007848232985e-05,0.01600731600774452,0.2608695652173913,0.05806451612903226,0.992154261402626,0.0949868073878628,0.7550730205819056,0.12025054524696893,0.019962324382821476
Sliding Window,LR,18,True,1.7674493610102218,0.016025026998249814,0.2608695652173913,0.05806451612903226,0.992154261402626,0.0949868073878628,0.7625297254556912,0.12025054524696893,0.02227203674027545
Z-test,LR,18,False,0.017790562007576227,0.01597491098800674,0.2653061224489796,0.08387096774193549,0.9918569010476234,0.12745098039215688,0.7519299252107534,0.14586348916182681,0.019664787375577232
Gama,LR,18,False,0.03099162899889052,0.01608973802649416,0.24691358024691357,0.06451612903225806,0.991971270414932,0.10230179028132992,0.7522909408701236,0.12314020383878324,0.0200590427968593
Harel,LR,18,True,3.333234799996717,0.016025321005145088,0.2537313432835821,0.054838709677419356,0.992154261402626,0.09018567639257294,0.7640509999643295,0.11515933389663606,0.022219594357343938
Static Model,LR,19,False,1.0408984962850809e-05,0.009660546988015994,0.1702127659574468,0.010914051841746248,0.9700051038435868,0.020512820512820513,0.7403705981937636,0.036374364639195356,0.03686015197645249
Sliding Window,LR,19,True,0.597163692000322,0.00951300997985527,0.18604651162790697,0.010914051841746248,0.9701621451847199,0.02061855670103093,0.7300204368245793,0.03868406462885185,0.031360700880380274
Z-test,LR,19,True,0.6081313979811966,0.009690656006569043,0.17777777777777778,0.010914051841746248,0.9700836245141533,0.020565552699228794,0.7325401586525836,0.037494285331296374,0.03133443780810343
Gama,LR,19,False,0.05155205598566681,0.009528529015369713,0.12962962962962962,0.009549795361527967,0.9696517608260374,0.017789072426937738,0.7411364414204107,0.027805462413516283,0.03691749236113046
Harel,LR,19,False,2.5151245430170093,0.009438879991648719,0.17073170731707318,0.009549795361527967,0.9701621451847199,0.01808785529715762,0.7290399567549777,0.034093982702343116,0.03888111594057462
Static Model,LR,20,False,1.1384981917217374e-05,0.008252106985310093,0.07547169811320754,0.019801980198019802,0.9884902143522833,0.03137254901960784,0.5289426275396379,0.03403954803978452,0.024629563666473463
Sliding Window,LR,20,True,2.058455371996388,0.008274319989141077,0.0851063829787234,0.019801980198019802,0.9887698042870456,0.0321285140562249,0.5405897278974299,0.03672499238629343,0.025962951070438015
Z-test,LR,20,True,3.4776248140260577,0.014565740973921493,0.07407407407407407,0.019801980198019802,0.9884436160298229,0.03125,0.5393415082405785,0.03363301476226205,0.026294509766725763
Gama,LR,20,True,3.7497745100117754,0.014230631990358233,0.07692307692307693,0.019801980198019802,0.9885368126747437,0.031496062992125984,0.5374738362913345,0.034456880083571916,0.026209766011114917
Harel,LR,20,True,9.514397432998521,0.014670098025817424,0.07692307692307693,0.019801980198019802,0.9885368126747437,0.031496062992125984,0.5401752071904904,0.034456880083571916,0.026250030101933355
Static Model,LR,21,False,1.595300273038447e-05,0.01279619598062709,0.18181818181818182,0.05673758865248227,0.9907549234135667,0.08648648648648649,0.6434407817644596,0.09775350547715128,0.02352040699105706
Sliding Window,LR,21,True,0.9225274499913212,0.011945293983444571,0.1891891891891892,0.04964539007092199,0.9910284463894967,0.07865168539325842,0.626718066436529,0.09341820452016718,0.015185180980770149
Z-test,LR,21,True,2.2936453559959773,0.016912784019950777,0.2,0.05673758865248227,0.9909737417943107,0.08839779005524862,0.6271770907010834,0.10292637590500478,0.015366936831380282
Gama,LR,21,False,0.023093729018000886,0.016791295987786725,0.1951219512195122,0.05673758865248227,0.9909190371991248,0.0879120879120879,0.6351412007902726,0.10156425924825087,0.025024431425293904
Harel,LR,21,False,5.037586847989587,0.016961534012807533,0.1951219512195122,0.05673758865248227,0.9909190371991248,0.0879120879120879,0.6288947172719415,0.10156425924825087,0.025039334196206277
Static Model,LR,22,False,1.9914994481951e-05,0.019508904981194064,0.12987012987012986,0.03717472118959108,0.9843966878858948,0.057803468208092484,0.6188431170527858,0.06311785838999838,0.02763908448550768
Sliding Window,LR,22,True,0.9282032840128522,0.019342783984029666,0.11578947368421053,0.040892193308550186,0.9836308811563682,0.06043956043956044,0.6285163133289688,0.061697157694813695,0.022108374554938342
Z-test,LR,22,True,0.9587439970055129,0.019430843996815383,0.11224489795918367,0.040892193308550186,0.9834872923945819,0.05994550408719345,0.6291848598810063,0.06050985113592412,0.02231368462209165
Gama,LR,22,False,0.041788712987909093,0.019267935014795512,0.13157894736842105,0.03717472118959108,0.9844445508064902,0.05797101449275362,0.6322805602740951,0.06362102192982408,0.029099521348064185
Harel,LR,22,False,2.1615145260002464,0.019448284001555294,0.12987012987012986,0.03717472118959108,0.9843966878858948,0.057803468208092484,0.634623447328121,0.06311785838999838,0.02914729338975286
Static Model,LR,23,False,1.9291997887194157e-05,0.022422487993026152,0.07865168539325842,0.027450980392156862,0.9863788335328353,0.040697674418604654,0.6668057177818566,0.040535560965128364,0.025242387924059986
Sliding Window,LR,23,True,0.9280515909777023,0.022083601012127474,0.09230769230769231,0.023529411764705882,0.9872869112973129,0.0375,0.6755670831656541,0.04156489461310228,0.017838221969730412
Z-test,LR,23,True,0.9896874999976717,0.022567667008843273,0.07894736842105263,0.023529411764705882,0.9868328724150741,0.036253776435045314,0.673923008215467,0.03761074350171388,0.017963395460891846
Gama,LR,23,True,0.9942647969874088,0.021493231994099915,0.08333333333333333,0.023529411764705882,0.986997977463161,0.03669724770642202,0.6754020213124462,0.03895099591137969,0.01791188984295847
Harel,LR,23,True,2.7210154390195385,0.02198133899946697,0.09523809523809523,0.023529411764705882,0.9873694638213564,0.03773584905660377,0.6763567299103856,0.042384936353166425,0.017801193179454746
Static Model,LR,24,False,1.8977007130160928e-05,0.022751782002160326,0.07575757575757576,0.01773049645390071,0.9861990118819158,0.028735632183908053,0.6789294849316048,0.03130220944178653,0.025531512122658945
Sliding Window,LR,24,True,1.2829164059949107,0.013625302002765238,0.08433734939759036,0.024822695035460994,0.9856682046466049,0.038356164383561646,0.6575624386804158,0.03980471787237478,0.020185675387282807
Z-test,LR,24,False,0.01643190800677985,0.008746042993152514,0.08620689655172414,0.01773049645390071,0.986525662488261,0.029411764705882356,0.6863461335081701,0.03411111511182795,0.0183187304018355
Gama,LR,24,False,0.010959005012409762,0.008815684006549418,0.09259259259259259,0.01773049645390071,0.9866889877914335,0.029761904761904764,0.6854855720090032,0.03572484488223878,0.018264927609528015
Harel,LR,24,False,1.8546982610132545,0.009239049977622926,0.09259259259259259,0.01773049645390071,0.9866889877914335,0.029761904761904764,0.6891734625391354,0.03572484488223878,0.018191278753194814
Static Model,LR,25,False,1.3331999070942402e-05,0.008086553018074483,0.12857142857142856,0.03383458646616541,0.9841142971325807,0.05357142857142857,0.7172110866473597,0.059640379584679805,0.026698368239169674
Sliding Window,LR,25,True,0.6227654860122129,0.007551926013547927,0.15254237288135594,0.03383458646616541,0.98466380257768,0.055384615384615386,0.7236984852775925,0.06612103752067056,0.01956390684453333
Z-test,LR,25,False,0.017769905010936782,0.007538881996879354,0.13846153846153847,0.03383458646616541,0.9843640723348986,0.054380664652567974,0.7192971036339331,0.0623934920508326,0.01978896556930237
Gama,LR,25,False,0.022825986001407728,0.007705159980105236,0.140625,0.03383458646616541,0.9844140273753622,0.05454545454545455,0.7195001857620966,0.06298016673093251,0.019748565076738507
Harel,LR,25,False,1.3870876919827424,0.007541770988609642,0.14516129032258066,0.03383458646616541,0.9845139374562893,0.054878048780487805,0.7203562901786666,0.06419336372385569,0.019675127396694175
Static Model,LR,26,False,1.1705997167155147e-05,0.009998572000768036,0.12,0.025210084033613446,0.9841208959803621,0.04166666666666667,0.7419607625278384,0.04913358605371279,0.0260460314102734
Sliding Window,LR,26,True,1.667909026000416,0.009642593999160454,0.11594202898550725,0.022408963585434174,0.9842743172752378,0.0375586854460094,0.7461508422151673,0.04532310131010631,0.01951333469415297
Z-test,LR,26,False,0.01622236499679275,0.009310474008088931,0.12307692307692308,0.022408963585434174,0.9844277385701136,0.037914691943127965,0.7434166044407262,0.04705574061791331,0.019384955646985592
Gama,LR,26,False,0.03086540798540227,0.009744220995344222,0.125,0.022408963585434174,0.9844660938938324,0.03800475059382423,0.7452716727367595,0.04751235360492627,0.019347164965547885
Harel,LR,26,False,1.674021012004232,0.009559931000694633,0.13559322033898305,0.022408963585434174,0.9846578705124271,0.038461538461538464,0.7451650308188607,0.04995543941359702,0.01929286577583105
Static Model,LR,27,False,9.75700095295906e-06,0.00836223000078462,0.14285714285714285,0.027777777777777776,0.9884799100871031,0.046511627906976744,0.6388814422332258,0.05888994170040639,0.023545638426894912
Sliding Window,LR,27,True,0.45880248499452136,0.008017042011488229,0.16216216216216217,0.027777777777777776,0.9887140582560644,0.04743083003952569,0.6411715078689249,0.06330470370493062,0.016675842545881076
Z-test,LR,27,False,0.01723094002227299,0.008024797978578135,0.16216216216216217,0.027777777777777776,0.9887140582560644,0.04743083003952569,0.6543652295497314,0.06330470370493062,0.016490338897146194
Gama,LR,27,True,0.5149344950041268,0.007900262018665671,0.15,0.027777777777777776,0.9885735693546877,0.04687500000000001,0.6478875151999384,0.060560360875382795,0.016684273045602667
Harel,LR,27,False,1.3400271919963416,0.008208768005715683,0.17142857142857143,0.027777777777777776,0.9888077175236489,0.047808764940239036,0.6599364230821796,0.06531928000293387,0.016416242470362444
Static Model,LR,28,False,1.0982010280713439e-05,0.008182302000932395,0.11428571428571428,0.02877697841726619,0.992022682493152,0.04597701149425287,0.680366882111147,0.05422301522116519,0.021065900480233428
Sliding Window,LR,28,True,0.46151782097877003,0.007868426997447386,0.2857142857142857,0.02877697841726619,0.9930318612138979,0.052287581699346414,0.6912222906725418,0.08888244748599383,0.013720632493242265
Z-test,LR,28,True,0.4667818039888516,0.00788193999323994,0.26666666666666666,0.02877697841726619,0.9929838050843385,0.05194805194805195,0.6949454079697055,0.0857238342881336,0.013665931199530303
Gama,LR,28,False,0.01007406902499497,0.007679670990910381,0.12903225806451613,0.02877697841726619,0.9922149070113893,0.04705882352941177,0.6917951850420969,0.05801833206188708,0.013785737508106388
Harel,LR,28,False,1.5727592280018143,0.008846712007652968,0.12903225806451613,0.02877697841726619,0.9922149070113893,0.04705882352941177,0.679253462251969,0.05801833206188708,0.013585530934356051
Static Model,LR,-1,False,0,0,0.15024630541871922,0.02780309936189608,0.9851608769334874,0.04692307692307692,0.6917067826172083,0.059443937135078916,0.02609404709981512
Sliding Window,LR,-1,False,0,0,0.1569620253164557,0.028258887876025523,0.9852387254402932,0.04789494013132484,0.6257688757034297,0.06150302816686852,0.022649166501993053
Z-test,LR,-1,False,0,0,0.15610328638497653,0.030309936189608023,0.9851069818133912,0.05076335877862596,0.6401108836512316,0.06349540716623173,0.022117163530638872
Gama,LR,-1,False,0,0,0.15452261306532664,0.028030993618960803,0.9852147720535838,0.047453703703703706,0.654799540216626,0.060689573206708265,0.023538067307467405
Harel,LR,-1,False,0,0,0.16216216216216217,0.027347310847766638,0.9853644807205179,0.04680187207488299,0.649937300073427,0.06167249591760755,0.023888723124697944
Static Model,LR,15,False,2.2144515279796906,0.013773077022051439,0.25,0.028037383177570093,0.9824797147139387,0.05042016806722689,0.6882819678100218,0.07889605122031586,0.028291794045946134
