Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Static Model,NN,20,False,1.0659000054147327e-05,0.017118740999876536,0.36990595611285265,0.5841584158415841,0.9867194780987885,0.45297504798464483,0.8958232614116618,0.45858765599788376,0.014330754651984256
Sliding Window,NN,20,True,26.88810079299992,0.02646207699990555,0.35714285714285715,0.6435643564356436,0.9857409133271202,0.45936395759717313,0.9280957943381128,0.47302666226184237,0.013481114367032209
Z-test,NN,20,True,27.07546514899991,0.02959585700000389,0.4420289855072464,0.6039603960396039,0.9890959925442684,0.5104602510460251,0.9356421670956258,0.5113827697195392,0.010714680118047402
Gama,NN,20,True,26.869038013000136,0.0264909559998614,0.3727810650887574,0.6237623762376238,0.9865796831314073,0.4666666666666667,0.9385307709433093,0.4760259022081736,0.013586066749753635
Harel,NN,20,True,32.633741149000116,0.027058474999876125,0.3543956043956044,0.6386138613861386,0.9856477166821994,0.4558303886925795,0.934799618827251,0.46928949890996186,0.013718999162833548
Static Model,NN,21,False,3.948200014747272e-05,0.015245669000023554,0.17452830188679244,0.2624113475177305,0.9847374179431072,0.20963172804532576,0.8249711936859532,0.20654174130961728,0.016224671780345732
Sliding Window,NN,21,True,31.798600568999973,0.01162328800000978,0.18051575931232092,0.44680851063829785,0.9800875273522975,0.2571428571428572,0.87890224386231,0.2755625668126482,0.018797903459085344
Z-test,NN,21,True,31.834745789999943,0.011449905000063154,0.19480519480519481,0.3191489361702128,0.9845733041575493,0.24193548387096772,0.8538963692119055,0.2419325173154462,0.01394633217341564
Gama,NN,21,False,0.028447468999956982,0.022576061000108893,0.18490566037735848,0.3475177304964539,0.9831509846827133,0.24137931034482754,0.8553637610899909,0.2456465360466914,0.015945620823103513
Harel,NN,21,False,32.46671721200005,0.023059551999722316,0.18360655737704917,0.3971631205673759,0.9817286652078775,0.2511210762331838,0.8636672519812527,0.26189337245870786,0.01603054961860364
Static Model,NN,22,False,9.878000128082931e-06,0.017023842000071454,0.2789317507418398,0.34944237918215615,0.9799932991911167,0.3102310231023102,0.7994150352857032,0.3021745875481098,0.020531614933518752
Sliding Window,NN,22,True,27.90500330099985,0.02636447299983047,0.2772020725388601,0.39776951672862454,0.9788924520174221,0.32671755725190843,0.8677617984316823,0.3216786522883225,0.019778331057674507
Z-test,NN,22,True,27.889782375999857,0.0256687599999168,0.2571428571428571,0.40148698884758366,0.9773608385583689,0.3134978229317852,0.8623937787858948,0.31034032842958803,0.019872883877222962
Gama,NN,22,False,0.05365363200007778,0.02578610899990963,0.27204030226700254,0.40148698884758366,0.9784616857320634,0.32432432432432434,0.8475783257532279,0.3199451694123735,0.019859040393918274
Harel,NN,22,False,2.0423380369998085,0.025730561000273156,0.25,0.3940520446096654,0.9769779351936055,0.3059163059163059,0.8737954806325182,0.3027261539514042,0.02043594882180144
Static Model,NN,23,False,1.032799991662614e-05,0.01915734500016697,0.1274787535410765,0.17647058823529413,0.9786188962727536,0.1480263157894737,0.7683913094688901,0.13935247228026962,0.020796555894983314
Sliding Window,NN,23,True,28.702813340000375,0.03124319100015782,0.18407960199004975,0.2901960784313726,0.978990382630949,0.22526636225266364,0.8641004374384493,0.22090675814096705,0.019495438993207412
Z-test,NN,23,True,28.46581173499999,0.03004404200009958,0.1553398058252427,0.25098039215686274,0.9777520947702976,0.19190404797601196,0.8658794737651444,0.18664327913185172,0.01882583698556141
Gama,NN,23,True,28.364656372000354,0.030389851000109047,0.1975,0.30980392156862746,0.9794856977752094,0.24122137404580155,0.8506041361981135,0.23738607069089207,0.018258616161307147
Harel,NN,23,True,31.06529383599991,0.030190164000032382,0.19534883720930232,0.32941176470588235,0.9786601725347752,0.24525547445255472,0.8718172835628495,0.24344870557571358,0.01888043704327185
Static Model,NN,24,False,1.129099973695702e-05,0.019652719000077923,0.1323529411764706,0.1595744680851064,0.978277734678045,0.14469453376205788,0.7750550100205978,0.13439118716460036,0.021249784161248775
