1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.18278840009893138,0.08918851776854096,0.0006211047514276491,0.04461360478005568,0.5318400818813841,8.313379578327938e-06,7.992067595006522e-18,7.539548804704611e-05,0.8937922753281918,6.567898953408946e-32,0.0,0.003037036872459879,3.343879624015026e-08,2.739225643881735e-16,0.01623306351581006,0.00335302773754686,1.1946717149066564e-08,6.627410744873856e-18,7.204573361780329e-31,1.5282654772729245e-05,3.863502881307433e-09,0.40675524026955623,0.001091054199591982,0.02549129164461638,0.6599586973709233,0.9380064539334709,0.00035236457736529433,1.7201619013578242e-13
3.806019920683399e-05,0.21616223662158607,5.056269394708645e-10,0.3637892969138512,0.02198319259205156,0.11499807496686627,1.3556712924812576e-09,0.3001977153652037,0.005538739276919965,1.0493566475347673e-45,0.003037036872459879,0.0,0.0056789822885049525,6.548785542403031e-09,2.2546557754449045e-07,6.431606747043592e-09,3.204679800224918e-17,8.463403163561807e-07,1.5123539652600973e-44,0.15841926308380327,0.0015102185458315469,0.04046395299557295,0.8078026265636968,0.4331326463846268,0.016231804400976504,0.0033730258949375667,0.5085783394657928,5.483086929528692e-06
7.460205731931277e-11,9.383885282004662e-05,3.080263167644269e-17,0.00033395568163296495,1.0834300661288067e-06,0.22054594423467855,0.0007459701593224078,0.07762906617646406,1.0380820305185911e-07,2.1303657982477515e-54,3.343879624015026e-08,0.0056789822885049525,0.0,0.001082870675659163,7.226344526333316e-14,6.039270946132941e-16,1.6351586103243276e-25,0.1766933789495443,3.6090501924615527e-53,0.15994534911921265,0.6736518651203662,3.6310547587639757e-06,0.010041920417806714,0.0004154348890455975,7.669872610880154e-07,3.521978923798336e-08,0.034742341659499666,0.09846261522942666
1.7739501348832764e-19,1.1442035177587692e-11,1.2821277752530631e-26,7.742646674466517e-11,2.4736530902359373e-14,9.902143516574927e-06,0.9681236439382561,9.030695965475763e-07,1.1913073699351262e-15,1.9851418134893814e-62,2.739225643881735e-16,6.548785542403031e-09,0.001082870675659163,0.0,5.920169074694177e-23,3.5946100689755783e-25,4.143392600063707e-35,0.011856456510195689,3.905824090987997e-61,4.3900443778014124e-06,0.004144488448405422,1.3027716040096882e-13,1.5793807475753962e-08,9.205663867809554e-11,1.6978695316312055e-14,2.839976795829231e-16,1.8603410725473915e-07,0.06864593485433738
0.31722061511892075,7.408660042970083e-05,0.3681843241514092,2.268172526991077e-05,0.0032853720685154797,6.155721290253952e-11,3.4206819928097717e-25,1.1127446465619072e-09,0.013336093625795959,4.852012120431962e-18,0.01623306351581006,2.2546557754449045e-07,7.226344526333316e-14,5.920169074694177e-23,0.0,0.7137919023529785,0.0027178652785995465,2.1016908476912223e-28,3.344947272337956e-17,1.2230714547812731e-10,5.4967756037754135e-15,0.0019495269405723746,3.6391482982210485e-08,5.878583078466033e-06,0.0068833803690409165,0.011805586113054252,1.0821917159327494e-08,1.1072837898949042e-20
0.15623218826295332,5.5529265241017065e-06,0.5631971503870867,1.4442219092730451e-06,0.0005096379096481584,7.395351030940602e-13,8.570256464159466e-28,1.7024552449654735e-11,0.0027943346292753665,2.80057459066084e-19,0.00335302773754686,6.431606747043592e-09,6.039270946132941e-16,3.5946100689755783e-25,0.7137919023529785,0.0,0.004776726949360849,6.20042610492229e-34,2.216901056593308e-18,1.4555587696469023e-12,4.0668183779702786e-17,0.00028589929547550305,6.940167489441204e-10,2.483574958124998e-07,0.001343001016379914,0.0021595852523521152,2.2804257633740437e-10,1.828230486025083e-23
6.04531953617805e-05,6.363595106427657e-13,0.03133221879590835,1.0687969313774416e-13,7.910188239398981e-10,4.05413691760305e-22,5.731444923698205e-39,1.6159041078870862e-20,1.401130967967625e-08,1.059674695477381e-09,1.1946717149066564e-08,3.204679800224918e-17,1.6351586103243276e-25,4.143392600063707e-35,0.0027178652785995465,0.004776726949360849,0.0,2.1463591202802846e-53,5.346496149134098e-09,6.903181148571142e-22,8.312374498497092e-27,4.311715302898101e-10,8.148581331009523e-19,3.139589666435564e-15,6.886762777831894e-09,3.79832027724715e-09,5.747729972382868e-19,3.719106967844882e-35
2.460304926117273e-22,1.6082162050767054e-10,8.708143104349069e-36,2.6045695652147248e-09,1.7049657333406772e-14,0.003603430840487804,0.00911332707210981,0.00030269976237327743,1.40119661775043e-16,2.12676360902993e-114,6.627410744873856e-18,8.463403163561807e-07,0.1766933789495443,0.011856456510195689,2.1016908476912223e-28,6.20042610492229e-34,2.1463591202802846e-53,0.0,6.949502647426344e-113,0.001601867360665174,0.40563112513583754,2.9254123532149413e-13,2.3338254413838947e-06,2.30152085464256e-09,1.67402571841741e-14,4.251428442340608e-18,5.222821394276767e-05,0.5570612523373568
6.652967981815144e-21,2.2886613793361906e-37,5.318807581963737e-15,3.1691211316430854e-38,6.172467189842831e-32,2.528972722267378e-50,1.6671155678175714e-68,1.0325690210168474e-48,1.1729643991045515e-29,0.7126972337281077,7.204573361780329e-31,1.5123539652600973e-44,3.6090501924615527e-53,3.905824090987997e-61,3.344947272337956e-17,2.216901056593308e-18,5.346496149134098e-09,6.949502647426344e-113,0.0,1.4209403289105282e-50,2.1539892677179096e-54,1.046886771714392e-31,4.327637684285055e-48,1.464100286235408e-42,4.580424294223206e-29,1.1695982354784234e-32,3.1741478905372123e-46,9.323817341960113e-68
6.600918799080383e-08,0.008839313843382208,8.557323530941143e-14,0.02216839545084987,0.0002648211232596004,0.859525616837551,1.794818445943566e-06,0.7091942894818867,3.7971034317154945e-05,8.71512926647566e-52,1.5282654772729245e-05,0.15841926308380327,0.15994534911921265,4.3900443778014124e-06,1.2230714547812731e-10,1.4555587696469023e-12,6.903181148571142e-22,0.001601867360665174,1.4209403289105282e-50,0.0,0.06793767902472618,0.00068133082774352,0.23299565318464466,0.02769329633475909,0.00018856668367712976,1.6524015191594398e-05,0.45990739462239316,0.001687745870402604
7.016708719003822e-12,1.7398802220267827e-05,1.9642981838916925e-18,6.878098466696295e-05,1.5128775506808843e-07,0.1000527190122725,0.00318155132042319,0.029171035405635447,1.2838725055752271e-08,1.2407453930622596e-55,3.863502881307433e-09,0.0015102185458315469,0.6736518651203662,0.004144488448405422,5.4967756037754135e-15,4.0668183779702786e-17,8.312374498497092e-27,0.40563112513583754,2.1539892677179096e-54,0.06793767902472618,0.0,5.494495009148591e-07,0.002809817352228721,8.496325119792239e-05,1.0709599464210562e-07,4.035955069333081e-09,0.011638228838750028,0.22666368820977023
0.038677413578916034,0.4082886818580356,4.493585673475152e-05,0.2568803210085545,0.8337697466782605,0.00040180573873140063,8.639911177062708e-15,0.002400977185000924,0.49416026016038794,9.822656786709184e-33,0.40675524026955623,0.04046395299557295,3.6310547587639757e-06,1.3027716040096882e-13,0.0019495269405723746,0.00028589929547550305,4.311715302898101e-10,2.9254123532149413e-13,1.046886771714392e-31,0.00068133082774352,5.494495009148591e-07,0.0,0.02018476671949542,0.18707234908130754,0.7132488046949202,0.4425289341927845,0.007758508217896285,1.3031677866783382e-10
9.58015447070832e-06,0.13356174938142157,4.750200847985492e-11,0.24450873136952844,0.01008019615227995,0.1729597503289465,3.491189026904667e-09,0.4166598678466795,0.0021718779871455663,2.7708143735721026e-49,0.001091054199591982,0.8078026265636968,0.010041920417806714,1.5793807475753962e-08,3.6391482982210485e-08,6.940167489441204e-10,8.148581331009523e-19,2.3338254413838947e-06,4.327637684285055e-48,0.23299565318464466,0.002809817352228721,0.02018476671949542,0.0,0.2958594110308269,0.00733568945825247,0.001205402992511956,0.6656003984283516,1.246873468994419e-05
0.0005653926558236702,0.631409632287937,2.2340445589528307e-08,0.8805626808402287,0.11940979420147452,0.01824113777346393,1.1563747381799235e-11,0.06808396551350418,0.040205703820070576,1.0468370931435102e-43,0.02549129164461638,0.4331326463846268,0.0004154348890455975,9.205663867809554e-11,5.878583078466033e-06,2.483574958124998e-07,3.139589666435564e-15,2.30152085464256e-09,1.464100286235408e-42,0.02769329633475909,8.496325119792239e-05,0.18707234908130754,0.2958594110308269,0.0,0.09141243449227983,0.028415186615945432,0.14937292569312366,9.084168822474869e-08
0.09188869977556403,0.233365698941434,0.0002475691229586585,0.13549693800746118,0.868922409442935,0.00010830365761485992,9.229151742076725e-16,0.0007344171241831003,0.7613572490080059,4.650380009347869e-30,0.6599586973709233,0.016231804400976504,7.669872610880154e-07,1.6978695316312055e-14,0.0068833803690409165,0.001343001016379914,6.886762777831894e-09,1.67402571841741e-14,4.580424294223206e-29,0.00018856668367712976,1.0709599464210562e-07,0.7132488046949202,0.00733568945825247,0.09141243449227983,0.0,0.7091159136526967,0.0026512911179874263,1.6355623398251918e-11
0.15363119008655576,0.09891422649778839,0.00036999504567949054,0.04961541909195556,0.575835932750103,8.971547621885422e-06,7.904345573166486e-18,8.231118695975061e-05,0.9522921860187724,1.0084868047292851e-33,0.9380064539334709,0.0033730258949375667,3.521978923798336e-08,2.839976795829231e-16,0.011805586113054252,0.0021595852523521152,3.79832027724715e-09,4.251428442340608e-18,1.1695982354784234e-32,1.6524015191594398e-05,4.035955069333081e-09,0.4425289341927845,0.001205402992511956,0.028415186615945432,0.7091159136526967,0.0,0.0003881293524348334,1.658935090640776e-13
2.8440824845146835e-06,0.061017405294933026,1.6189930540206593e-11,0.12194121875021063,0.003664456097405555,0.3632226304044527,5.577413452762623e-08,0.7129566309313593,0.0007279651242888637,2.145973961317191e-47,0.00035236457736529433,0.5085783394657928,0.034742341659499666,1.8603410725473915e-07,1.0821917159327494e-08,2.2804257633740437e-10,5.747729972382868e-19,5.222821394276767e-05,3.1741478905372123e-46,0.45990739462239316,0.011638228838750028,0.007758508217896285,0.6656003984283516,0.14937292569312366,0.0026512911179874263,0.0003881293524348334,0.0,0.00011348203897261095
8.256665519869316e-17,1.1805283089623715e-08,5.5193830027392e-25,7.884151752077365e-08,2.2348136728118376e-11,0.003229293822731083,0.06338332252345445,0.0004488465888540087,9.14230362084519e-13,3.753413915105608e-69,1.7201619013578242e-13,5.483086929528692e-06,0.09846261522942666,0.06864593485433738,1.1072837898949042e-20,1.828230486025083e-23,3.719106967844882e-35,0.5570612523373568,9.323817341960113e-68,0.001687745870402604,0.22666368820977023,1.3031677866783382e-10,1.246873468994419e-05,9.084168822474869e-08,1.6355623398251918e-11,1.658935090640776e-13,0.00011348203897261095,0.0
