Dataset,Model,Period,AUC,Time,Hyper
Google,gbdt,12,0.9089122547702231,47.81821426700026,"{'booster': 'gbtree', 'learning_rate': 0.32747138862540237, 'max_depth': 8, 'n_estimators': 49, 'subsample': 0.6553444631821594}"
Google,gbdt,13,0.9207669667590027,28.608156358999622,"{'booster': 'dart', 'learning_rate': 0.12774882269058596, 'max_depth': 6, 'n_estimators': 54, 'subsample': 0.7855450443012374}"
Google,gbdt,14,0.8550997468000874,17.140041675999782,"{'booster': 'gbtree', 'learning_rate': 0.8050390784515452, 'max_depth': 4, 'n_estimators': 13, 'subsample': 0.9974846129993681}"
Google,gbdt,15,0.9023632692065153,52.7294776169997,"{'booster': 'dart', 'learning_rate': 0.3399568860463642, 'max_depth': 8, 'n_estimators': 13, 'subsample': 0.9130217274683479}"
Google,gbdt,16,0.9245379401300454,71.35977717599962,"{'booster': 'dart', 'learning_rate': 0.1584207560303168, 'max_depth': 9, 'n_estimators': 68, 'subsample': 0.5758398399872146}"
Google,gbdt,17,0.9431159389821788,121.39421796299985,"{'booster': 'gbtree', 'learning_rate': 0.07942311759447794, 'max_depth': 9, 'n_estimators': 76, 'subsample': 0.8767037161589487}"
Google,gbdt,18,0.9466897887059178,52.94181138900012,"{'booster': 'dart', 'learning_rate': 0.11626994080533691, 'max_depth': 9, 'n_estimators': 64, 'subsample': 0.7027503243450142}"
Google,gbdt,19,0.9679027695139708,165.0160663329998,"{'booster': 'gbtree', 'learning_rate': 0.08558120720499705, 'max_depth': 7, 'n_estimators': 68, 'subsample': 0.842917024964504}"
Google,gbdt,20,0.9345317414094351,39.871118865000426,"{'booster': 'gbtree', 'learning_rate': 0.16083530357843745, 'max_depth': 5, 'n_estimators': 63, 'subsample': 0.6743713990287614}"
Google,gbdt,21,0.9054608873283625,29.756504820000373,"{'booster': 'dart', 'learning_rate': 0.23851023778733782, 'max_depth': 7, 'n_estimators': 68, 'subsample': 0.516160532223968}"
Google,gbdt,22,0.9054684121294252,56.92314064400034,"{'booster': 'dart', 'learning_rate': 0.062081051404193725, 'max_depth': 7, 'n_estimators': 51, 'subsample': 0.7867941611970192}"
Google,gbdt,23,0.9240572303995949,45.6249499179994,"{'booster': 'dart', 'learning_rate': 0.12582260496103315, 'max_depth': 8, 'n_estimators': 71, 'subsample': 0.7295617757591157}"
Google,gbdt,24,0.9118255633089316,60.54385145800006,"{'booster': 'gbtree', 'learning_rate': 0.2593297461990284, 'max_depth': 8, 'n_estimators': 62, 'subsample': 0.9494136695309398}"
Google,gbdt,25,0.9343364347095691,54.36929888599934,"{'booster': 'dart', 'learning_rate': 0.12183663914337504, 'max_depth': 6, 'n_estimators': 96, 'subsample': 0.5701628568948651}"
Google,gbdt,26,0.9490760220016208,71.77698319400042,"{'booster': 'gbtree', 'learning_rate': 0.1748574262251562, 'max_depth': 7, 'n_estimators': 36, 'subsample': 0.7807628104962583}"
Google,gbdt,27,0.9345636145404663,39.88209090700002,"{'booster': 'gbtree', 'learning_rate': 0.2114895728855669, 'max_depth': 7, 'n_estimators': 81, 'subsample': 0.6715490286663868}"
Google,gbdt,28,0.9001465626497047,31.096620094999707,"{'booster': 'gbtree', 'learning_rate': 0.17220639219916256, 'max_depth': 6, 'n_estimators': 41, 'subsample': 0.6488518332581328}"
Google,nn,1,0.8193774629386377,195.76842724499966,"{'activation': 'relu', 'alpha': 0.00017689541843527934, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'constant', 'max_iter': 160, 'solver': 'adam'}"
Google,nn,2,0.800666654263156,169.73057361199972,"{'activation': 'tanh', 'alpha': 0.00010215335128788096, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 72, 'solver': 'lbfgs'}"
Google,nn,3,0.8590012715189558,228.8470520969995,"{'activation': 'tanh', 'alpha': 0.0033721924654105664, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 142, 'solver': 'lbfgs'}"
Google,nn,4,0.8132338120433358,163.4193868809998,"{'activation': 'tanh', 'alpha': 0.0016053423153963825, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 191, 'solver': 'adam'}"
Google,nn,5,0.8509083871306354,174.1832921109999,"{'activation': 'tanh', 'alpha': 0.0004503589307136831, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 111, 'solver': 'lbfgs'}"
Google,nn,6,0.8137369791666668,132.70160110899997,"{'activation': 'logistic', 'alpha': 0.002024097478922222, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 179, 'solver': 'lbfgs'}"
Google,nn,7,0.7863434500500525,80.72588925000036,"{'activation': 'relu', 'alpha': 0.00045676328736831095, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 170, 'solver': 'lbfgs'}"
Google,nn,8,0.7781358506156614,145.23541124400072,"{'activation': 'logistic', 'alpha': 0.0005344531496755556, 'hidden_layer_sizes': (32,), 'learning_rate': 'invscaling', 'max_iter': 73, 'solver': 'lbfgs'}"
Google,nn,9,0.8001421517369584,201.76835687099992,"{'activation': 'tanh', 'alpha': 0.00101682915354515, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 37, 'solver': 'lbfgs'}"
Google,nn,10,0.8739698640497413,398.26943434700024,"{'activation': 'relu', 'alpha': 0.00013652622305475976, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 180, 'solver': 'adam'}"
Google,nn,11,0.8175606490389701,201.62741714599997,"{'activation': 'relu', 'alpha': 0.0006940709518778027, 'hidden_layer_sizes': (32,), 'learning_rate': 'invscaling', 'max_iter': 67, 'solver': 'lbfgs'}"
Google,nn,12,0.7819571351787153,188.61274753999987,"{'activation': 'logistic', 'alpha': 0.0006783736080733943, 'hidden_layer_sizes': (8,), 'learning_rate': 'constant', 'max_iter': 194, 'solver': 'lbfgs'}"
Google,nn,13,0.801038781163435,105.57355400199958,"{'activation': 'tanh', 'alpha': 0.005203613910051183, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 76, 'solver': 'lbfgs'}"
Google,nn,14,0.7568191769417392,71.03836385799968,"{'activation': 'tanh', 'alpha': 0.00024296908906903578, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'invscaling', 'max_iter': 41, 'solver': 'lbfgs'}"
Google,nn,15,0.7261472169255152,220.92531286600024,"{'activation': 'relu', 'alpha': 0.0022287988529967563, 'hidden_layer_sizes': (32,), 'learning_rate': 'invscaling', 'max_iter': 176, 'solver': 'adam'}"
Google,nn,16,0.8343325315035841,272.6792139500003,"{'activation': 'tanh', 'alpha': 0.0009547354142239171, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 150, 'solver': 'adam'}"
Google,nn,17,0.8645468065715288,316.7044369519999,"{'activation': 'logistic', 'alpha': 0.005426598942163791, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'invscaling', 'max_iter': 83, 'solver': 'lbfgs'}"
Google,nn,18,0.8699095528127787,207.4945378049997,"{'activation': 'tanh', 'alpha': 0.006552413211697947, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 111, 'solver': 'lbfgs'}"
Google,nn,19,0.9191847388426015,562.7285766279992,"{'activation': 'relu', 'alpha': 0.000431430543651328, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'invscaling', 'max_iter': 161, 'solver': 'adam'}"
Google,nn,20,0.8469524364201126,136.49016562399993,"{'activation': 'tanh', 'alpha': 0.0012351479532955224, 'hidden_layer_sizes': (32,), 'learning_rate': 'constant', 'max_iter': 29, 'solver': 'lbfgs'}"
Google,nn,21,0.7916316183767051,92.03426643800049,"{'activation': 'tanh', 'alpha': 0.007538858128405086, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'invscaling', 'max_iter': 57, 'solver': 'lbfgs'}"
Google,nn,22,0.7767903413666369,168.02385825700003,"{'activation': 'logistic', 'alpha': 0.006531201882621767, 'hidden_layer_sizes': (32,), 'learning_rate': 'constant', 'max_iter': 151, 'solver': 'lbfgs'}"
Google,nn,23,0.7887358369770624,165.08385504800026,"{'activation': 'logistic', 'alpha': 0.0001012586071099535, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 49, 'solver': 'lbfgs'}"
Google,nn,24,0.7788958574139875,169.7011095960006,"{'activation': 'logistic', 'alpha': 0.0001313471425435667, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'constant', 'max_iter': 167, 'solver': 'lbfgs'}"
Google,nn,25,0.8178728282714929,169.0543523239994,"{'activation': 'logistic', 'alpha': 0.003039256994167795, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'constant', 'max_iter': 81, 'solver': 'lbfgs'}"
Google,nn,26,0.8497852399398386,254.8851328210003,"{'activation': 'tanh', 'alpha': 0.0011022945497403045, 'hidden_layer_sizes': (8, 8), 'learning_rate': 'adaptive', 'max_iter': 89, 'solver': 'lbfgs'}"
Google,nn,27,0.8308727709190671,143.7603013750013,"{'activation': 'relu', 'alpha': 0.0011989989560349137, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 105, 'solver': 'lbfgs'}"
Google,nn,28,0.790383714600816,106.87570794299972,"{'activation': 'tanh', 'alpha': 0.00042242220130893636, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'lbfgs'}"
