Dataset,Model,Period,AUC,Time,Hyper
Backblaze,nn,23,0.9107791470105722,334.6401918789925,"{'activation': 'tanh', 'alpha': 0.0023608605561618637, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 196, 'solver': 'adam'}"
Backblaze,nn,24,0.9071837984960188,335.4814810310054,"{'activation': 'tanh', 'alpha': 0.003090826162185446, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 190, 'solver': 'lbfgs'}"
Backblaze,nn,25,0.9039044531701023,317.48780534499383,"{'activation': 'tanh', 'alpha': 0.004250236254998898, 'hidden_layer_sizes': (32,), 'learning_rate': 'adaptive', 'max_iter': 51, 'solver': 'adam'}"
Backblaze,nn,26,0.9068817558886273,314.03255265101325,"{'activation': 'tanh', 'alpha': 0.000812844304845491, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 75, 'solver': 'adam'}"
Backblaze,nn,27,0.9081776500381384,412.0701321140077,"{'activation': 'relu', 'alpha': 0.001706733965524612, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 59, 'solver': 'adam'}"
Backblaze,nn,28,0.8977728746165102,412.1009150809987,"{'activation': 'tanh', 'alpha': 0.009927774828575589, 'hidden_layer_sizes': (8,), 'learning_rate': 'invscaling', 'max_iter': 80, 'solver': 'adam'}"
Backblaze,nn,29,0.8868584052651974,367.6830247559992,"{'activation': 'relu', 'alpha': 0.00020988607084660354, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 51, 'solver': 'lbfgs'}"
Backblaze,nn,30,0.8932494230329034,307.0297777759988,"{'activation': 'relu', 'alpha': 0.0021333556550338175, 'hidden_layer_sizes': (32,), 'learning_rate': 'adaptive', 'max_iter': 122, 'solver': 'lbfgs'}"
Backblaze,nn,31,0.8893304984620787,529.000059263999,"{'activation': 'tanh', 'alpha': 0.003924642329617699, 'hidden_layer_sizes': (16,), 'learning_rate': 'invscaling', 'max_iter': 87, 'solver': 'lbfgs'}"
Backblaze,nn,32,0.8872163517591037,381.2002415619936,"{'activation': 'relu', 'alpha': 0.0027442497425491, 'hidden_layer_sizes': (16, 16), 'learning_rate': 'invscaling', 'max_iter': 162, 'solver': 'adam'}"
Backblaze,nn,33,0.8978167971671986,556.8570716959948,"{'activation': 'logistic', 'alpha': 0.0002853561920095563, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 79, 'solver': 'adam'}"
Backblaze,nn,34,0.8910783125489177,447.7635186800035,"{'activation': 'logistic', 'alpha': 0.00024109338066527171, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'max_iter': 49, 'solver': 'adam'}"
Backblaze,nn,35,0.8951726639750179,991.2647794730001,"{'activation': 'logistic', 'alpha': 0.00025493616353172894, 'hidden_layer_sizes': (8,), 'learning_rate': 'adaptive', 'max_iter': 182, 'solver': 'adam'}"
Backblaze,lr,36,0.8626419992306107,3239.5495929259923,"{'C': 0.19769635631557184, 'penalty': 'l2', 'solver': 'lbfgs'}"
Backblaze,cart,36,0.8080282366268536,24.322371305985143,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 90, 'criterion': 'gini', 'class_weight': None}"
Backblaze,rf,36,0.9002991501560037,607.3190252420027,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 58}"
Backblaze,gbdt,36,0.9006012450553862,182.65558261499973,"{'booster': 'dart', 'learning_rate': 0.1225442370258406, 'max_depth': 3, 'n_estimators': 58, 'subsample': 0.6568908521274835}"
Backblaze,nn,36,0.8993551663548773,557.5212602670072,"{'activation': 'tanh', 'alpha': 0.0018420721863610606, 'hidden_layer_sizes': (16,), 'learning_rate': 'constant', 'max_iter': 141, 'solver': 'adam'}"
Google,lr,28,0.6897292508738182,192.4825879179989,"{'C': 0.00012464839860380073, 'penalty': 'l2', 'solver': 'lbfgs'}"
Google,cart,28,0.895864524858122,21.578177169023547,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None}"
Google,rf,28,0.9712377340859161,1272.0186077239923,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 87}"
Google,gbdt,28,0.9700694399363128,1125.342247892986,"{'booster': 'gbtree', 'learning_rate': 0.19631723710559645, 'max_depth': 9, 'n_estimators': 57, 'subsample': 0.7179902825161172}"
