Dataset,Scenario,Model,Round,Testing Period,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Google,ARF,Online,84,28,True,66.8521974820178,59.886850225972005,0.2826086956521739,0.0935251798561151,0.9923590754000672,0.1405405405405405,0.906577321597004,0.1594426908744043,0.0082789549605001
Google,AUE,Online,84,28,True,16.288010657997805,28.586768117034808,0.1578947368421052,0.0215827338129496,0.9926954683069824,0.0379746835443038,0.7689053401690841,0.0561200196225202,0.0141475854045782
Google,HT,Online,84,-1,False,20.761832523159683,44.526047060033314,0.1046533358250794,0.1276207839562443,0.9741932199938922,0.115001540199199,0.6538558071105287,0.1025545986042598,0.0259926751714948
Google,ARF,Online,84,-1,False,1316.1120808658889,936.1393503758592,0.5473386716910033,0.2648131267092069,0.9874633962309346,0.3569344186760865,0.9003959234888409,0.3752341686212024,0.0141838774286318
Google,AUE,Online,84,-1,False,330.4110574012157,450.92058181006,0.2879330943847073,0.1098450319051959,0.9847357043193944,0.1590234246123391,0.8243408595915213,0.1712835767599604,0.0182510610893219
Google,HT,Online,85,15,False,0.3797879300545901,1.9512742619263008,0.1704545454545454,0.1869158878504672,0.9714197116130032,0.1783060921248142,0.6704116805730462,0.1639746839386815,0.0297864763114146
Google,ARF,Online,85,15,False,29.568054410978217,53.22390388301574,0.4390243902439024,0.1121495327102803,0.9828931727737868,0.1786600496277915,0.857945938990057,0.2157588290562241,0.0176832392273282
Google,AUE,Online,85,15,False,5.872210860019551,21.728950805030767,0.2,0.0062305295950155,0.9830999018037108,0.0120845921450151,0.7962161189576665,0.0326524242183186,0.0205900852448977
Google,HT,Online,85,16,True,2.0721269480418414,2.498969212989324,0.0604651162790697,0.062200956937799,0.9675433231396534,0.0613207547169811,0.6076876060736393,0.0448149287172095,0.0345308376906732
Google,ARF,Online,85,16,True,116.20873611501884,70.86286579503214,0.1904761904761904,0.124401913875598,0.976065239551478,0.150506512301013,0.8834496938787461,0.1421631254765086,0.0214185426940628
Google,AUE,Online,85,16,True,23.754579477943484,31.68145084299613,0.3260869565217391,0.0358851674641148,0.9823037716615698,0.0646551724137931,0.7805526814959541,0.1035024084561287,0.0210582900069113
Google,HT,Online,85,17,True,2.1311635880265385,3.0579834220698103,0.0769230769230769,0.0250521920668058,0.9737936950461076,0.0377952755905511,0.5253177691452277,0.0326191400187647,0.0302051793752984
Google,ARF,Online,85,17,True,133.51803430297878,64.67649099207482,0.7783251231527094,0.3298538622129436,0.9843019515333477,0.4633431085043988,0.9091067705790696,0.500645450446012,0.0174368890782063
Google,AUE,Online,85,17,True,29.520888778031807,29.875788811943487,0.44,0.0918580375782881,0.978940596182715,0.1519861830742659,0.8284584169375462,0.1940702538776064,0.0269655570121857
Google,HT,Online,85,18,True,2.0183005499420688,3.854906138032675,0.1956521739130435,0.1451612903225806,0.9897067569422204,0.1666666666666666,0.6840965096369929,0.1634279198428559,0.0126423048778788
Google,ARF,Online,85,18,True,150.53446616302244,126.33710097998846,0.7058823529411765,0.1548387096774193,0.9935495676837915,0.2539682539682539,0.9288733011902074,0.3287036047780533,0.0066699872075866
Google,AUE,Online,85,18,True,34.52136858191807,64.03463054902386,0.2277227722772277,0.0741935483870967,0.9916510361864678,0.1119221411192214,0.8336888993258267,0.1265306067951555,0.0109145999710774
Google,HT,Online,85,19,True,1.6568141559837386,2.8118241439806297,0.1212871287128712,0.1336971350613915,0.9471948490440107,0.127190136275146,0.6470256859417389,0.1001566646337517,0.0444310610015027
Google,ARF,Online,85,19,True,96.24730482604356,71.99500452203209,0.8079584775086506,0.6371077762619373,0.9851988535982096,0.7124332570556827,0.9543965368246122,0.710191018071134,0.0211937168806558
Google,AUE,Online,85,19,True,24.26835383498111,34.82412773696706,0.5555555555555556,0.2387448840381992,0.9725962859722822,0.333969465648855,0.8441794425773098,0.3525929351164908,0.0344639148259117
Google,HT,Online,85,20,True,2.9354871310060844,3.2500169270206243,0.1919866444073456,0.5693069306930693,0.9733923578751164,0.2871410736579276,0.8478073251863711,0.3203886306441961,0.025978111604448
Google,ARF,Online,85,20,True,211.44303635298277,56.67778190993704,0.8740157480314961,0.5495049504950495,0.995013979496738,0.6747720364741642,0.9351244819655546,0.690852616330183,0.005939748077137
Google,AUE,Online,85,20,True,55.20928649394772,32.1442868890008,0.0317460317460317,0.0099009900990099,0.987837837837838,0.0150943396226415,0.9062256352646272,0.0125498069881997,0.0126339348003924
Google,HT,Online,85,21,True,1.0198809789726508,2.3335355520248413,0.0655737704918032,0.0851063829787234,0.9835886214442012,0.074074074074074,0.6324021083836832,0.0665064577906191,0.0181157462474231
Google,ARF,Online,85,21,True,53.81540548300836,51.10261045198421,0.5,0.0638297872340425,0.9922866520787746,0.1132075471698113,0.8787304030068827,0.1766607656798361,0.0077779837695695
Google,AUE,Online,85,21,True,16.168188630021177,26.70800463890191,0.1176470588235294,0.0283687943262411,0.9908643326039388,0.0457142857142857,0.7662712176537447,0.0542433466212831,0.0142451986044335
Google,HT,Online,85,22,True,0.7919838700909168,3.315801977994852,0.0934256055363321,0.1003717472118959,0.9758770880199108,0.0967741935483871,0.6893112402340652,0.0846212618629524,0.0240499098879257
Google,ARF,Online,85,22,True,41.25067676301114,60.02012035192456,0.3928571428571429,0.0817843866171003,0.9865505193126884,0.1353846153846153,0.8394039967872273,0.1747341033989071,0.0152485173732954
Google,AUE,Online,85,22,True,11.333961500087751,26.77284978097305,0.1864406779661017,0.0408921933085501,0.9853539462978028,0.0670731707317073,0.7231440397876224,0.0819297113605222,0.0203408358525823
Google,HT,Online,85,23,True,1.2142917029559612,2.781826923950576,0.0422535211267605,0.0705882352941176,0.9733768109959962,0.052863436123348,0.6167490340037233,0.041593773832331,0.0241367228515295
Google,ARF,Online,85,23,True,83.08847139799036,70.248761161929,0.2362204724409449,0.1176470588235294,0.9867090436290088,0.1570680628272251,0.8342298040524402,0.1605435052567697,0.0152383494879568
Google,AUE,Online,85,23,True,20.528624397004023,31.200251781963743,0.1351351351351351,0.0392156862745098,0.9872456350352912,0.060790273556231,0.7707227876967573,0.0675864356699572,0.0170382310845882
Google,HT,Online,85,24,True,1.1820350190391764,4.4455433590337625,0.0747252747252747,0.1205673758865248,0.9726838430443836,0.0922659430122116,0.7132896915132377,0.0815191620976419,0.0281929946014564
Google,ARF,Online,85,24,True,71.94374703790527,68.98943125701044,0.3661971830985916,0.0921985815602836,0.9877097709362624,0.1473087818696884,0.8398696458060702,0.1792627067108128,0.0153326019697642
Google,AUE,Online,85,24,True,18.94436352502089,35.872179304016754,0.0675675675675675,0.0177304964539007,0.9858723612755708,0.0280898876404494,0.8047127423743997,0.0289243191164358,0.0189317638164046
Google,HT,Online,85,25,True,1.2267882939195258,2.1043497709324583,0.0602409638554216,0.037593984962406,0.979418523329004,0.0462962962962962,0.5787585610441657,0.0374963395832687,0.0246967681994568
Google,ARF,Online,85,25,True,83.04463090596255,59.76364679995458,0.2962962962962963,0.0902255639097744,0.9850634429013888,0.138328530259366,0.8726735962019263,0.157538257495558,0.0173336946372509
Google,AUE,Online,85,25,True,21.16661962599029,26.528814945952035,0.1904761904761904,0.0300751879699248,0.9854131281846338,0.0519480519480519,0.8142840584145662,0.070954408129649,0.0193693748132686
Google,HT,Online,85,26,True,1.8221480569336563,2.2761913320282474,0.0,0.0,0.985846885547714,0.0,0.5886601189182653,-0.0025283911473438,0.0183903934189395
Google,ARF,Online,85,26,True,74.39865549292881,72.49186234397348,0.4910714285714286,0.1540616246498599,0.9862304387849034,0.23454157782516,0.8744302854332477,0.2698152974648213,0.0156556305187833
Google,AUE,Online,85,26,True,20.350479995948263,28.82449322193861,0.2347826086956521,0.0756302521008403,0.9839674746854864,0.1144067796610169,0.8002217803318101,0.1266301937203073,0.0195127674033222
Google,HT,Online,85,27,True,1.745964030968025,3.2909052510513,0.0338983050847457,0.0925925925925926,0.964128500515126,0.0496277915632754,0.57483549461563,0.0400644744413442,0.0356270398551573
Google,ARF,Online,85,27,True,96.23401718691456,62.68101975508035,0.4924242424242424,0.6018518518518519,0.989697480565702,0.5416666666666666,0.9481107177524766,0.5392740134779079,0.0130639950800783
Google,AUE,Online,85,27,True,26.433043554075997,26.67053230095189,0.0,0.0,0.9894633323967408,0.0,0.8312696241278651,-0.0020757168172253,0.0189892858983109
Google,HT,Online,85,28,True,1.0642055571079254,2.0412296960130334,0.0289855072463768,0.0287769784172661,0.9870729011485416,0.0288808664259927,0.570466877586465,0.0223742419595794,0.0218464483129289
Google,ARF,Online,85,28,True,60.88407106895466,58.10338578093797,0.6,0.1942446043165468,0.9937527031572876,0.2934782608695652,0.9187140853355052,0.3390888047798299,0.007382289846256
Google,AUE,Online,85,28,True,15.612741222954352,24.765232097008266,0.0930232558139534,0.0287769784172661,0.9916382334566776,0.0439560439560439,0.7655026051727558,0.0482348343615878,0.0145539595811457
Google,HT,Online,85,-1,False,21.2609778130427,40.014357969048426,0.0995035167563094,0.1096171376481312,0.9752681282224792,0.1043157666449794,0.6324409299640044,0.0919170370381511,0.0259517986452741
Google,ARF,Online,85,-1,False,1302.1793075077003,947.1739859848748,0.5676959619952494,0.2723336371923428,0.987714906791384,0.3680887109194517,0.9001478827637941,0.3878682061043252,0.0138512843941973
Google,AUE,Online,85,-1,False,323.68471047794446,441.6315937066684,0.304147465437788,0.0752051048313582,0.985589043720919,0.1205919970765576,0.8121243098930659,0.1459037657274236,0.0189720497489801
Google,HT,Online,86,15,False,0.3582250470062718,1.883285232936032,0.1944444444444444,0.043613707165109,0.9811359760194324,0.0712468193384223,0.6612801957043793,0.085098258506057,0.0221785469855015
Google,ARF,Online,86,15,False,30.9874475869583,56.23441699903924,0.3571428571428571,0.0934579439252336,0.9821696211690528,0.1481481481481481,0.8245778315216075,0.1760552967672792,0.0186661793035633
Google,AUE,Online,86,15,False,5.834389489027673,21.01304627198261,0.2666666666666666,0.0124610591900311,0.9830482195462298,0.0238095238095238,0.7815943646254708,0.0545340024423253,0.0199235669473593
Google,HT,Online,86,16,True,1.3971512630814686,2.067499559023417,0.119205298013245,0.0430622009569378,0.9782670744138634,0.0632688927943761,0.7235246845056619,0.0621242951542519,0.0231308903816734
Google,ARF,Online,86,16,True,117.41744683100842,68.30133971292527,0.0476190476190476,0.0119617224880382,0.9790825688073396,0.0191204588910133,0.9060078640621964,0.0154896151536612,0.018844876402522
Google,AUE,Online,86,16,True,23.48721452103928,30.474372655968185,0.3362068965517241,0.0933014354066985,0.9814067278287462,0.1460674157303371,0.7764263412540939,0.1699870814570122,0.0244151357118802
Google,HT,Online,86,17,True,2.090211454895325,2.5467473750468343,0.1838565022421524,0.2567849686847599,0.9613124597898348,0.2142857142857142,0.7742241949586248,0.1978757110156104,0.0367310771828641
Google,ARF,Online,86,17,True,132.06827825400978,65.39954890799709,0.7511111111111111,0.3528183716075157,0.9843019515333477,0.4801136363636363,0.9054573941229666,0.5083895691446979,0.0182548560857256
Google,AUE,Online,86,17,True,29.59028925094753,27.039440535940237,0.4285714285714285,0.1189979123173277,0.9786403602830795,0.1862745098039216,0.8235802551075821,0.2178695891239169,0.0246827255110139
Google,HT,Online,86,18,True,1.9940821779891849,5.551812597899698,0.0890804597701149,0.2,0.9798252436067524,0.1232604373757455,0.7463655056894523,0.1242831988868879,0.0195953288999053
Google,ARF,Online,86,18,True,158.72834807599432,121.46728320606051,0.75,0.1354838709677419,0.9935495676837915,0.2295081967213115,0.9241759732114192,0.3170826134942855,0.0065332700983893
Google,AUE,Online,86,18,True,34.015561440959566,63.59922333597206,0.2978723404255319,0.0903225806451612,0.9920398920353172,0.1386138613861386,0.8662177255864834,0.1608653163902483,0.0105748590947578
Google,HT,Online,86,19,True,1.499223315040581,2.574778863927349,0.096045197740113,0.0231923601637107,0.9656079462918612,0.0373626373626373,0.7799419498885841,0.0336584453802693,0.0365057198691186
Google,ARF,Online,86,19,True,104.2448075910797,73.60045450308826,0.7989690721649485,0.6343792633015006,0.9848847709159436,0.7072243346007604,0.951788329689691,0.7044790180247406,0.0214630860046551
Google,AUE,Online,86,19,True,24.606316767050885,42.190171609050594,0.4577114427860697,0.2510231923601637,0.969887322837737,0.3242290748898679,0.8542218493467749,0.3248974644456965,0.0355692637346264
Google,HT,Online,86,20,True,3.0787537870928645,2.6055345579516143,0.3541666666666667,0.5891089108910891,0.9860205032618826,0.4423791821561338,0.8225258702838955,0.4502808317359658,0.0152064583151061
Google,ARF,Online,86,20,True,219.6896460619755,56.58768792799674,0.8244274809160306,0.5346534653465347,0.9945479962721342,0.6486486486486487,0.922520025076174,0.6614676838164868,0.0058081522444565
Google,AUE,Online,86,20,True,56.46715082298033,32.838104641996324,0.0714285714285714,0.0346534653465346,0.986672879776328,0.0466666666666666,0.8919677530835217,0.0434997375043709,0.0130585502892388
Google,HT,Online,86,21,True,0.938340288004838,2.0863786720437933,0.0400890868596882,0.1276595744680851,0.9696936542669584,0.0610169491525423,0.6653316254815551,0.0587239113843914,0.0289542987863291
Google,ARF,Online,86,21,True,53.733085753978216,52.29825107008219,0.5333333333333333,0.0567375886524822,0.9923413566739606,0.1025641025641025,0.8627036529182253,0.1721740224084265,0.0078212741943731
Google,AUE,Online,86,21,True,15.947685912018642,25.29745061206632,0.2571428571428571,0.0638297872340425,0.9913566739606128,0.1022727272727272,0.812142755764293,0.124873385199861,0.0139916830727834
Google,HT,Online,86,22,True,0.7475951589876786,2.5263393529457967,0.0977917981072555,0.2304832713754647,0.962714784856172,0.1373200442967884,0.6392667726054895,0.133249874481888,0.034029305191148
Google,ARF,Online,86,22,True,40.72306210896932,60.23110225505661,0.3146067415730337,0.104089219330855,0.9855453979801848,0.1564245810055866,0.8485418511223074,0.1750574563336325,0.0162758556680239
Google,AUE,Online,86,22,True,11.301445225020869,34.33750935003627,0.2413793103448276,0.0520446096654275,0.9856889867419708,0.0856269113149847,0.7156361845008234,0.1069423237275768,0.0197901220402513
Google,HT,Online,86,23,True,1.1680688550695777,2.711620932910592,0.0395348837209302,0.0666666666666666,0.973129153423866,0.0496350364963503,0.6305814299689507,0.038211126032545,0.0249689729908299
Google,ARF,Online,86,23,True,85.94129940494896,67.7439068069216,0.2911392405063291,0.0901960784313725,0.9881124365377472,0.1377245508982036,0.8350070179915784,0.1572748906066232,0.0146508957436193
Google,AUE,Online,86,23,True,21.90937930298969,26.78762728802393,0.1585365853658536,0.0509803921568627,0.9871630825112476,0.0771513353115726,0.7229739434569089,0.0845210989750774,0.0180855892654751
Google,HT,Online,86,24,True,1.1676493650302289,4.2380207679234445,0.0245470485096434,0.1489361702127659,0.9220529990608796,0.0421475163070747,0.6636493549523959,0.0334790586000696,0.0621433726686946
Google,ARF,Online,86,24,True,76.43731857510285,68.18231442302931,0.2105263157894736,0.0567375886524822,0.9866889877914335,0.0893854748603352,0.8193846201620697,0.1040760922307944,0.0158667674221968
Google,AUE,Online,86,24,True,19.63064606289845,33.025126239052035,0.1773049645390071,0.0886524822695035,0.9847699154791556,0.1182033096926714,0.7374141965255874,0.1182533177106692,0.0176693061414179
Google,HT,Online,86,25,True,1.269277826999314,2.386838571052067,0.1428571428571428,0.1052631578947368,0.9797182535717854,0.1212121212121212,0.713796566141965,0.1125200916037055,0.0213192401985655
Google,ARF,Online,86,25,True,82.20022541494109,56.65049193694722,0.40625,0.0977443609022556,0.986112498751124,0.1575757575757575,0.9052306875938329,0.194356845490858,0.016713266765511
Google,AUE,Online,86,25,True,21.35252119298093,23.12280449899845,0.1578947368421052,0.056390977443609,0.983464881606554,0.0831024930747922,0.7607018761971758,0.0872061607151847,0.0205142544089599
Google,HT,Online,86,26,True,1.5503429080126807,2.5346118359593675,0.0986842105263158,0.0840336134453781,0.9769484504449216,0.0907715582450832,0.6321893019311554,0.0794361504120009,0.0219338385103615
Google,ARF,Online,86,26,True,83.68012917507441,72.08842319797259,0.3513513513513513,0.2184873949579832,0.9837756980668916,0.2694300518134714,0.8756099367610158,0.2692594016945858,0.0180909223794874
Google,AUE,Online,86,26,True,19.743104787077755,34.93315128807444,0.175,0.0980392156862745,0.98132095734888,0.1256732495511669,0.7790351684130778,0.1220395473557185,0.0199661190761698
Google,HT,Online,86,27,True,1.882675118977204,1.9030146079603585,0.0464285714285714,0.0601851851851851,0.977990072117636,0.0524193548387096,0.6790303052603175,0.0418304469458633,0.0209527692513371
Google,ARF,Online,86,27,True,103.1006771969842,61.7787352440646,0.5427350427350427,0.5879629629629629,0.9908213917767164,0.5644444444444444,0.9514119954233732,0.5602717552394947,0.0112475290724311
Google,AUE,Online,86,27,True,28.053118483047,26.319189862930216,0.1590909090909091,0.0324074074074074,0.9884799100871032,0.0538461538461538,0.7461394565868735,0.067650418571588,0.0191205141465403
Google,HT,Online,86,28,True,1.0208672849694267,4.420222867047414,0.1388888888888889,0.1798561151079136,0.9870729011485416,0.1567398119122257,0.6963496256695658,0.1516114642376309,0.0163341801437853
Google,ARF,Online,86,28,True,59.96037938899826,59.47953523392789,0.4736842105263158,0.1942446043165468,0.9931760296025758,0.2755102040816326,0.8866199928301189,0.3004706112985953,0.0077935366779252
Google,AUE,Online,86,28,True,16.27339544694405,27.94705803599209,0.2075471698113208,0.079136690647482,0.9918304579749146,0.1145833333333333,0.7621994131835315,0.1246089005288022,0.0156015614122407
Google,HT,Online,86,-1,False,20.162463851156645,40.03670579462778,0.0935560859188544,0.1340018231540565,0.9715643358025284,0.1101845779068678,0.7205553624580601,0.0978065425708775,0.0273030454120843
Google,ARF,Online,86,-1,False,1348.9121514200233,940.0434914251092,0.5705794947994056,0.2625341841385597,0.987714906791384,0.3596066801935383,0.8984778991151176,0.3817880921190542,0.0138961318858611
Google,AUE,Online,86,-1,False,328.21221870498266,448.92427622608375,0.2860791826309068,0.1020966271649954,0.9848554712529418,0.1504870675176352,0.7930546736323629,0.1645217812627888,0.0192004294459298
Google,HT,Online,87,15,False,0.4621990510495379,1.6276534370845184,0.1025641025641025,0.0373831775700934,0.9786035454028632,0.0547945205479452,0.6055598013617578,0.0524998146834439,0.0213611907620016
Google,ARF,Online,87,15,False,32.09847795800306,57.25501783902289,0.5172413793103449,0.1401869158878504,0.98356504212104,0.2205882352941176,0.8677621828988531,0.2634230580050204,0.0180852430454444
Google,AUE,Online,87,15,False,5.719387737917714,23.928096820018247,0.2857142857142857,0.0249221183800623,0.9827898082588248,0.0458452722063037,0.7602699121216349,0.0802096340881511,0.0208947930418407
Google,HT,Online,87,16,True,1.524282467085868,3.275143959093839,0.0807453416149068,0.0933014354066985,0.9664424057084608,0.0865704772475027,0.6724891100541983,0.0697569171494623,0.028571378921905
Google,ARF,Online,87,16,True,117.54267390398309,70.15991579007823,0.2961538461538461,0.1842105263157894,0.9786340468909276,0.2271386430678466,0.9006207472546142,0.2232138996538912,0.019860721092322
Google,AUE,Online,87,16,True,23.72783225902822,29.555838029948077,0.3185840707964602,0.0861244019138756,0.9812844036697248,0.135593220338983,0.7881288525658036,0.1585010361260999,0.0229938888264767
Google,HT,Online,87,17,True,2.0791610389715056,3.5173514980124314,0.1026045777426993,0.2713987473903966,0.9362642075916792,0.1489117983963344,0.7238819799232872,0.1386730751311944,0.057377861897398
Google,ARF,Online,87,17,True,145.61115697398782,66.60409326199442,0.772020725388601,0.3110647181628393,0.9839588247909072,0.4434523809523809,0.9042260032596956,0.483992602463924,0.0187668054298365
Google,AUE,Online,87,17,True,30.832633865997195,28.55733841098845,0.3243243243243243,0.2505219206680584,0.9738794767317178,0.2826855123674912,0.8176556921624318,0.2719400030186709,0.0277376548322981
Google,HT,Online,87,18,True,2.2163127230014648,5.616798690985888,0.1468144044321329,0.1709677419354838,0.9870762614941214,0.157973174366617,0.7747847505439759,0.1519455574045003,0.0148754269303393
Google,ARF,Online,87,18,True,171.96352713904344,125.38185025798155,0.7230769230769231,0.1516129032258064,0.9935724415572532,0.2506666666666666,0.9184865581489364,0.3292673930442911,0.0065778581732838
Google,AUE,Online,87,18,True,34.604512776015326,60.11118125799111,0.2252747252747253,0.132258064516129,0.99062171188069,0.1666666666666666,0.8367991480684398,0.1681235425642233,0.0107872740505454
Google,HT,Online,87,19,True,1.6610976689262316,4.889773536007851,0.1055944055944056,0.2060027285129604,0.9269365160378472,0.1396208969024503,0.7880829841624261,0.1120620175663554,0.0719454880888365
Google,ARF,Online,87,19,True,102.31048315600492,75.7929311710177,0.5475409836065573,0.6834924965893588,0.974637823407012,0.6080097087378641,0.9404773210145464,0.5989803508214984,0.031527208250241
Google,AUE,Online,87,19,True,23.90314651094377,39.71587795496453,0.321880650994575,0.242837653478854,0.9634878881865652,0.2768273716951788,0.8589431429650126,0.26117866368081,0.0351504435341786
Google,HT,Online,87,20,True,3.1233476640190934,3.0657301809405912,0.4595744680851064,0.5346534653465347,0.9897017707362536,0.4942791762013729,0.8394753425384875,0.4905365425121469,0.0120101237285381
Google,ARF,Online,87,20,True,195.2771162790013,56.97391143697314,0.8208955223880597,0.5445544554455446,0.9945945945945946,0.6547619047619049,0.9314641243971984,0.6661465347954397,0.0058139690996486
Google,AUE,Online,87,20,True,55.263841168954976,33.13341157196555,0.0300751879699248,0.0198019801980198,0.984762348555452,0.0238805970149253,0.8829788249781794,0.0168979100672098,0.0124779848196958
Google,HT,Online,87,21,True,1.1153007750399409,2.281765463994816,0.0515021459227467,0.0851063829787234,0.9808533916849016,0.0641711229946524,0.6919458445205835,0.0568719919865704,0.0199669234809862
Google,ARF,Online,87,21,True,56.10711032897234,52.365140498033725,0.4230769230769231,0.0780141843971631,0.9920678336980306,0.1317365269461077,0.8908527099048756,0.1791826785546003,0.0080362312342766
Google,AUE,Online,87,21,True,16.101964569999836,26.138452509068884,0.1353383458646616,0.1276595744680851,0.9869803063457332,0.1313868613138686,0.7922659103323078,0.1248875407351889,0.0158393981839506
Google,HT,Online,87,22,True,0.7641806149622425,2.914652934996411,0.0992907801418439,0.20817843866171,0.965490834250706,0.134453781512605,0.7338205065163912,0.1276768566245854,0.0336955460660573
Google,ARF,Online,87,22,True,44.20869838597719,58.71171557798515,0.3283582089552239,0.0817843866171003,0.9860240271861388,0.1309523809523809,0.8194249273953758,0.1587262515859841,0.0152979966992536
Google,AUE,Online,87,22,True,11.059852428967131,26.77065509802196,0.1310344827586207,0.070631970260223,0.982003541856124,0.0917874396135265,0.7637660386282557,0.0876197914434163,0.0192494779242357
Google,HT,Online,87,23,True,1.2220359749626368,4.319234790047632,0.0890207715133531,0.1176470588235294,0.9780410286044496,0.1013513513513513,0.6896948400584997,0.0913541077857631,0.0231238403789502
Google,ARF,Online,87,23,True,89.97615516895893,71.05603339301888,0.2527472527472527,0.0901960784313725,0.9876171213934866,0.1329479768786127,0.8360840915708849,0.1457399781002576,0.0148995739217533
Google,AUE,Online,87,23,True,20.523746664985087,33.7561556820292,0.081081081081081,0.0470588235294117,0.9843562966937714,0.0595533498759305,0.8270225393678245,0.0542026786154857,0.0179014708251918
Google,HT,Online,87,24,True,1.2883981189224871,2.3377293249359354,0.0838709677419354,0.0460992907801418,0.983218325099016,0.0594965675057208,0.661126408354668,0.054126823922788,0.019361921077004
Google,ARF,Online,87,24,True,72.69043832598256,67.37624979100657,0.1797752808988764,0.0567375886524822,0.9861581805561228,0.0862533692722371,0.8162791283588631,0.0952486659518939,0.0161888481228689
Google,AUE,Online,87,24,True,19.37213772593532,28.46176148892846,0.1625,0.0460992907801418,0.986280674533502,0.0718232044198895,0.7602807437243462,0.0810179367125102,0.017889896590624
Google,HT,Online,87,25,True,1.2996413770597428,2.2970165520673618,0.1145833333333333,0.0413533834586466,0.983015286242382,0.0607734806629834,0.7583632912780128,0.0614091010503481,0.0185381001303298
Google,ARF,Online,87,25,True,81.36522534699179,56.57488781900611,0.359375,0.0864661654135338,0.9858127685083424,0.1393939393939394,0.8714250312902548,0.1711727257096946,0.016103427935439
Google,AUE,Online,87,25,True,20.86924964899663,25.467065948992968,0.145985401459854,0.075187969924812,0.9818663203117196,0.0992555831265508,0.8185362213248795,0.0962006007353133,0.0201721652832571
Google,HT,Online,87,26,True,1.4724471310619265,2.063538197078742,0.0980392156862745,0.0140056022408963,0.984734581159865,0.0245098039215686,0.6497279215010912,0.0321319027089979,0.0161653759599518
Google,ARF,Online,87,26,True,74.96757944498677,71.74155001691544,0.4854368932038835,0.1400560224089636,0.9861920834611844,0.2173913043478261,0.8490476571729217,0.2556491768301081,0.0163273501192685
Google,AUE,Online,87,26,True,20.86358483706136,29.30133370996918,0.1739130434782608,0.1008403361344537,0.9811291807302852,0.1276595744680851,0.8269583470175939,0.1233369364199083,0.0199902128400555
Google,HT,Online,87,27,True,1.811081622028724,3.0322164060780783,0.0282392026578073,0.0787037037037037,0.9632855671068652,0.0415647921760391,0.660665100240746,0.0308491198613515,0.0390931444424587
Google,ARF,Online,87,27,True,104.3615778409876,62.72532630199567,0.6076555023923444,0.5879629629629629,0.9919921326215227,0.5976470588235294,0.9528760298286744,0.5936861483051677,0.0107292331781501
Google,AUE,Online,87,27,True,26.10084859200288,29.26421258796472,0.0569620253164557,0.0416666666666666,0.983328650369954,0.0481283422459893,0.8496060281115632,0.0404205446355334,0.0195381147874712
Google,HT,Online,87,28,True,1.1667484390782192,3.808778708917089,0.0253456221198156,0.079136690647482,0.9735210726128116,0.0383944153577661,0.7486667850045072,0.033443883650644,0.0244855137827824
Google,ARF,Online,87,28,True,65.97964357805904,58.67777646298055,0.6136363636363636,0.1942446043165468,0.9938007592868472,0.2950819672131148,0.8581743603665688,0.3429979726620815,0.0080369611919257
Google,AUE,Online,87,28,True,15.881642875028774,26.99274281901308,0.1938775510204081,0.1366906474820144,0.9904368302176942,0.160337552742616,0.8117500774416752,0.1580835563290919,0.0167101174446639
Google,HT,Online,87,-1,False,21.20623466616962,45.04738368024118,0.1018067556952081,0.1476754785779398,0.9716841027360756,0.1205245047893611,0.7133627131485525,0.1085386929948238,0.02824303173055
Google,ARF,Online,87,-1,False,1354.45986383094,951.39639961801,0.5232211333617384,0.2798541476754785,0.9871879322837758,0.3646622123236822,0.893914522908323,0.3768487363827097,0.0145466114794865
Google,AUE,Online,87,-1,False,324.8243816618342,441.1541238898644,0.214486921529175,0.1214676390154968,0.9826128354222684,0.1550996653571948,0.8213476750509919,0.1530988304484452,0.0194714306397436
Google,HT,Online,88,15,False,0.6824581479886547,1.9554373989813032,0.0769230769230769,0.0591900311526479,0.9726084035350664,0.0669014084507042,0.5811343277033288,0.0537123228408846,0.0268817904596344
Google,ARF,Online,88,15,False,30.84662557998672,56.02934814000037,0.4166666666666667,0.1246105919003115,0.9825830792289008,0.1918465227817745,0.8468986841493467,0.2211765432489248,0.0184349630534582
Google,AUE,Online,88,15,False,5.805775110959075,21.861417206935588,0.2272727272727273,0.0155763239875389,0.9827898082588248,0.0291545189504373,0.7437149516338277,0.0556502956808596,0.021491034509026
Google,HT,Online,88,16,True,1.5079425999429077,2.2860794089501724,0.1507936507936508,0.0454545454545454,0.979367991845056,0.0698529411764705,0.5052624731485206,0.0742577438235714,0.0236243429681752
Google,ARF,Online,88,16,True,112.49189228599424,70.05488444503861,0.2701754385964912,0.1842105263157894,0.9776146788990826,0.2190611664295874,0.892526501167145,0.212056596941206,0.0197925017773018
Google,AUE,Online,88,16,True,23.821987441973768,27.25513705099001,0.2921348314606741,0.062200956937799,0.98144750254842,0.1025641025641025,0.7376378002140774,0.1282642470960125,0.0225105274644812
Google,HT,Online,88,17,True,1.861579732969404,2.663924199063332,0.0707635009310986,0.0793319415448851,0.9596826077632424,0.0748031496062992,0.5005194523096703,0.054356716526477,0.0377530396897361
Google,ARF,Online,88,17,True,128.218581486959,66.04523489600979,0.8115942028985508,0.3507306889352818,0.9849882050182286,0.4897959183673469,0.9109469774677276,0.5277950267076901,0.016281557642371
